Brandon Myers,OAK,2011.0,16.0,27.0,16.0,151.0,0.0,23.1,1.4
Martellus Bennett,DAL,2011.0,14.0,26.0,17.0,144.0,0.0,22.9,1.6
David Johnson,PIT,2011.0,16.0,14.0,12.0,91.0,1.0,21.1,1.3
Anthony McCoy,SEA,2011.0,16.0,24.0,13.0,146.0,0.0,21.1,1.3
Matt Spaeth,CHI,2011.0,15.0,11.0,7.0,50.0,2.0,20.5,1.4
Bear Pascoe,NYG,2011.0,16.0,16.0,12.0,136.0,0.0,19.6,1.2
Logan Paulsen,WAS,2011.0,16.0,19.0,11.0,138.0,0.0,19.3,1.2
Michael Palmer,ATL,2011.0,16.0,16.0,10.0,72.0,1.0,18.2,1.1
Travis Beckum,NYG,2011.0,13.0,10.0,5.0,93.0,1.0,17.8,1.4
Robert Housler,ARI,2011.0,12.0,26.0,12.0,133.0,0.0,17.3,1.4
Donald Lee,CIN,2011.0,9.0,13.0,11.0,115.0,0.0,17.0,1.9
Dante Rosario,MIA,2011.0,16.0,11.0,7.0,117.0,0.0,15.2,1.0
Luke Stocker,TB,2011.0,14.0,17.0,12.0,92.0,0.0,15.2,1.1
Colin Cochart,CIN,2011.0,10.0,9.0,5.0,44.0,1.0,12.9,1.3
Tom Crabtree,GB,2011.0,16.0,8.0,6.0,38.0,1.0,12.8,0.8
Zach Miller,JAC,2011.0,4.0,7.0,4.0,42.0,1.0,12.2,3.1
Michael Hoomanawanui,STL,2011.0,8.0,13.0,7.0,83.0,0.0,11.8,1.5
Billy Bajema,STL,2011.0,16.0,14.0,9.0,71.0,0.0,11.6,0.7
Weslye Saunders,PIT,2011.0,16.0,8.0,4.0,29.0,1.0,10.9,0.7
Chris Cooley,WAS,2011.0,5.0,13.0,8.0,65.0,0.0,10.8,2.2
Cameron Morrah,SEA,2011.0,8.0,13.0,6.0,74.0,0.0,10.5,1.3
Richie Brockel,CAR,2011.0,11.0,3.0,3.0,13.0,0.0,10.0,0.9
John Gilmore,NO,2011.0,14.0,6.0,3.0,20.0,1.0,9.5,0.7
Daniel Graham,TEN,2011.0,15.0,5.0,2.0,25.0,1.0,9.5,0.6
Brody Eldridge,IND,2011.0,13.0,10.0,9.0,45.0,0.0,9.0,0.7
Jake O'Connell,KC,2011.0,8.0,12.0,7.0,52.0,0.0,8.7,1.1
Matthew Mulligan,NYJ,2011.0,16.0,9.0,5.0,58.0,0.0,8.3,0.5
Colin Cloherty,JAC,2011.0,4.0,8.0,4.0,57.0,0.0,7.7,1.9
Zach Potter,JAC,2011.0,15.0,7.0,5.0,50.0,0.0,7.5,0.5
Will Heller,DET,2011.0,16.0,12.0,6.0,42.0,0.0,7.2,0.5
Ryan Taylor,GB,2011.0,15.0,1.0,1.0,4.0,1.0,6.9,0.5
Mike Caussin,BUF,2011.0,6.0,6.0,5.0,41.0,0.0,6.6,1.1
Jordan Cameron,CLE,2011.0,8.0,13.0,6.0,33.0,0.0,6.3,0.8
Zack Pianalto,TB,2011.0,11.0,5.0,4.0,40.0,0.0,6.0,0.5
Andrew Quarless,GB,2011.0,10.0,4.0,3.0,36.0,0.0,5.1,0.5
Jeff Cumberland,NYJ,2011.0,3.0,5.0,2.0,35.0,0.0,4.5,1.5
Niles Paul,WAS,2011.0,13.0,5.0,2.0,25.0,0.0,4.2,0.3
Anthony Becht,KC,2011.0,9.0,4.0,3.0,26.0,0.0,4.1,0.5
David Thomas,NO,2011.0,5.0,9.0,5.0,16.0,0.0,4.1,0.8
Virgil Green,DEN,2011.0,15.0,5.0,3.0,24.0,0.0,3.9,0.3
Kevin Brock,BUF,2011.0,2.0,2.0,2.0,27.0,0.0,3.7,1.9
Kory Sperry,SD,2011.0,16.0,5.0,1.0,32.0,0.0,3.7,0.2
Jim Dray,ARI,2011.0,10.0,5.0,2.0,25.0,0.0,3.5,0.4
Lee Smith,BUF,2011.0,10.0,4.0,4.0,11.0,0.0,3.1,0.3
Garrett Graham,HOU,2011.0,7.0,2.0,1.0,24.0,0.0,2.9,0.4
Justin Peelle,SF,2011.0,14.0,4.0,1.0,19.0,0.0,2.4,0.2
D.J. Williams,GB,2011.0,13.0,4.0,2.0,13.0,0.0,2.3,0.2
David Ausberry,OAK,2011.0,12.0,2.0,2.0,14.0,0.0,2.2,0.2
Anthony Hill,IND,2011.0,7.0,3.0,2.0,10.0,0.0,2.0,0.3
Jeron Mastrud,MIA,2011.0,14.0,2.0,1.0,8.0,0.0,1.3,0.1
Reggie Kelly,ATL,2011.0,16.0,2.0,1.0,7.0,0.0,1.2,0.1
Stephen Spach,STL,2011.0,10.0,3.0,2.0,2.0,0.0,1.2,0.1
Allen Reisner,MIN,2011.0,5.0,1.0,1.0,5.0,0.0,1.0,0.2
Julius Thomas,DEN,2011.0,4.0,7.0,1.0,5.0,0.0,1.0,0.3
Michael Higgins,NO,2011.0,2.0,1.0,1.0,4.0,0.0,0.9,0.5
Jim Kleinsasser,MIN,2011.0,16.0,6.0,1.0,4.0,0.0,0.9,0.1
Richard Gordon,OAK,2011.0,14.0,1.0,1.0,2.0,0.0,0.7,0.1
Steve Maneri,KC,2011.0,1.0,1.0,1.0,1.0,0.0,0.6,0.6
Kyle Adams,CHI,2011.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominique Byrd,SEA,2011.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Colin Franklin,TB,2011.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
Dan Gronkowski,NE,2011.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Hartsock,CAR,2011.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
David Martin,BUF,2011.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike McNeill,IND,2011.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob Myers,WAS,2011.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Fendi Onobun,JAC,2011.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Richard Quinn,WAS,2011.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Rucker,DAL,2011.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
Kris Wilson,BAL,2011.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
