DeAndre Hopkins,HOU,2017.0,15.0,174.0,96.0,1378.0,13.0,0.0,0.0,0.0,261.8,17.5
Antonio Brown,PIT,2017.0,14.0,162.0,101.0,1533.0,9.0,0.0,0.0,0.0,257.8,18.4
Keenan Allen,LAC,2017.0,16.0,159.0,102.0,1393.0,6.0,2.0,9.0,1.0,233.2,14.6
Julio Jones,ATL,2017.0,16.0,148.0,88.0,1444.0,3.0,1.0,15.0,0.0,207.9,13.0
Michael Thomas,NO,2017.0,16.0,149.0,104.0,1245.0,5.0,0.0,0.0,0.0,206.5,12.9
Larry Fitzgerald,ARI,2017.0,16.0,161.0,109.0,1156.0,6.0,0.0,0.0,0.0,204.1,12.8
Jarvis Landry,MIA,2017.0,16.0,161.0,112.0,987.0,9.0,1.0,-7.0,0.0,204.0,12.8
Tyreek Hill,KC,2017.0,15.0,105.0,75.0,1183.0,7.0,17.0,59.0,0.0,203.7,13.6
Marvin Jones,DET,2017.0,16.0,107.0,61.0,1101.0,9.0,0.0,0.0,0.0,194.6,12.2
Adam Thielen,MIN,2017.0,16.0,143.0,91.0,1277.0,4.0,1.0,11.0,0.0,194.3,12.1
A.J. Green,CIN,2017.0,16.0,143.0,75.0,1078.0,8.0,0.0,0.0,0.0,189.3,11.8
Brandin Cooks,NE,2017.0,16.0,114.0,65.0,1082.0,7.0,9.0,40.0,0.0,186.7,11.7
Davante Adams,GB,2017.0,14.0,118.0,74.0,885.0,10.0,0.0,0.0,0.0,185.5,13.3
Doug Baldwin,SEA,2017.0,16.0,116.0,75.0,991.0,8.0,2.0,-8.0,0.0,183.8,11.5
Golden Tate,DET,2017.0,16.0,120.0,92.0,1003.0,5.0,5.0,22.0,0.0,176.5,11.0
Robby Anderson,NYJ,2017.0,16.0,114.0,63.0,941.0,7.0,3.0,9.0,0.0,168.5,10.5
Stefon Diggs,MIN,2017.0,14.0,95.0,64.0,849.0,8.0,8.0,13.0,0.0,166.2,11.9
Mike Evans,TB,2017.0,15.0,136.0,71.0,1001.0,5.0,0.0,0.0,0.0,165.6,11.0
Demaryius Thomas,DEN,2017.0,16.0,140.0,83.0,949.0,5.0,0.0,0.0,0.0,164.4,10.3
Devin Funchess,CAR,2017.0,16.0,112.0,63.0,840.0,8.0,0.0,0.0,0.0,163.5,10.2
JuJu Smith-Schuster,PIT,2017.0,13.0,79.0,58.0,917.0,7.0,0.0,0.0,0.0,162.7,12.5
Nelson Agholor,PHI,2017.0,16.0,95.0,62.0,768.0,8.0,1.0,7.0,1.0,162.5,10.2
Alshon Jeffery,PHI,2017.0,16.0,120.0,57.0,789.0,9.0,0.0,0.0,0.0,161.4,10.1
Dez Bryant,DAL,2017.0,16.0,132.0,69.0,839.0,6.0,1.0,-4.0,0.0,152.0,9.5
T.Y. Hilton,IND,2017.0,16.0,109.0,57.0,966.0,4.0,0.0,0.0,0.0,147.1,9.2
Cooper Kupp,LAR,2017.0,15.0,94.0,62.0,869.0,5.0,0.0,0.0,0.0,145.9,9.7
Kenny Stills,MIA,2017.0,16.0,105.0,58.0,847.0,6.0,0.0,0.0,0.0,145.7,9.1
Jermaine Kearse,NYJ,2017.0,16.0,102.0,65.0,810.0,5.0,0.0,0.0,0.0,143.5,9.0
Marquise Goodwin,SF,2017.0,16.0,105.0,56.0,962.0,2.0,4.0,44.0,0.0,140.6,8.8
Michael Crabtree,OAK,2017.0,13.0,101.0,58.0,618.0,8.0,0.0,0.0,0.0,138.8,10.7
Robert Woods,LAR,2017.0,12.0,85.0,56.0,781.0,5.0,2.0,12.0,0.0,135.3,11.3
