Demaryius Thomas,DEN,2014.0,4.0,96.0,1449.0,13.0,0.0,0.0,0.0,268.9
Calvin Johnson,DET,2014.0,9.0,93.0,1477.0,12.0,0.0,0.0,0.0,266.2
Julio Jones,ATL,2014.0,9.0,93.0,1429.0,10.0,7.0,52.0,0.0,252.6
Dez Bryant,DAL,2014.0,11.0,89.0,1226.0,12.0,0.0,0.0,0.0,239.1
Antonio Brown,PIT,2014.0,12.0,101.0,1362.0,8.0,5.0,34.0,0.0,238.1
A.J. Green,CIN,2014.0,4.0,93.0,1307.0,10.0,0.0,0.0,0.0,237.2
Brandon Marshall,CHI,2014.0,9.0,91.0,1174.0,10.0,0.0,0.0,0.0,220.9
Jordy Nelson,GB,2014.0,9.0,78.0,1159.0,10.0,0.0,0.0,0.0,214.9
Percy Harvin,SEA,2014.0,4.0,94.0,1067.0,7.0,24.0,145.0,1.0,214.2
Alshon Jeffery,CHI,2014.0,9.0,79.0,1197.0,8.0,11.0,77.0,0.0,210.9
Victor Cruz,NYG,2014.0,8.0,95.0,1226.0,7.0,0.0,0.0,0.0,210.1
Randall Cobb,GB,2014.0,9.0,86.0,1145.0,8.0,7.0,66.0,0.0,210.1
Roddy White,ATL,2014.0,9.0,90.0,1179.0,7.0,0.0,0.0,0.0,204.9
Keenan Allen,SD,2014.0,10.0,81.0,1129.0,8.0,0.0,0.0,0.0,201.4
Cordarrelle Patterson,MIN,2014.0,10.0,79.0,989.0,7.0,12.0,127.0,1.0,197.1
Vincent Jackson,TB,2014.0,7.0,71.0,1189.0,7.0,0.0,0.0,0.0,194.4
Andre Johnson,HOU,2014.0,10.0,84.0,1140.0,6.0,0.0,0.0,0.0,192.0
Michael Crabtree,SF,2014.0,8.0,77.0,1096.0,7.0,0.0,0.0,0.0,190.1
Larry Fitzgerald,ARI,2014.0,4.0,85.0,1044.0,7.0,0.0,0.0,0.0,188.9
Marques Colston,NO,2014.0,6.0,81.0,1067.0,7.0,0.0,0.0,0.0,187.2
T.Y. Hilton,IND,2014.0,10.0,76.0,1095.0,6.0,5.0,33.0,0.0,186.8
Michael Floyd,ARI,2014.0,4.0,71.0,1077.0,7.0,0.0,0.0,0.0,185.2
Pierre Garcon,WAS,2014.0,10.0,85.0,1120.0,5.0,0.0,0.0,0.0,184.5
Torrey Smith,BAL,2014.0,11.0,76.0,1097.0,6.0,2.0,21.0,0.0,183.8
Jeremy Maclin,PHI,2014.0,7.0,71.0,1040.0,7.0,0.0,0.0,0.0,181.5
Mike Wallace,MIA,2014.0,5.0,72.0,989.0,6.0,5.0,46.0,0.0,173.5
Kendall Wright,TEN,2014.0,9.0,83.0,1025.0,5.0,0.0,0.0,0.0,172.0
Julian Edelman,NE,2014.0,10.0,84.0,946.0,6.0,0.0,0.0,0.0,170.6
DeSean Jackson,WAS,2014.0,10.0,61.0,940.0,6.0,3.0,22.0,0.0,162.7
Emmanuel Sanders,DEN,2014.0,4.0,62.0,845.0,7.0,0.0,0.0,0.0,157.5
Dwayne Bowe,KC,2014.0,6.0,69.0,884.0,6.0,0.0,0.0,0.0,156.9
Eric Decker,NYJ,2014.0,11.0,64.0,837.0,6.0,0.0,0.0,0.0,149.7
Tavon Austin,STL,2014.0,4.0,58.0,682.0,5.0,12.0,139.0,1.0,147.1
Brian Hartline,MIA,2014.0,5.0,62.0,850.0,5.0,0.0,0.0,0.0,144.0
Sammy Watkins,BUF,2014.0,9.0,62.0,822.0,5.0,0.0,0.0,0.0,143.2
Reggie Wayne,IND,2014.0,10.0,63.0,814.0,5.0,0.0,0.0,0.0,142.9
Golden Tate,DET,2014.0,9.0,58.0,785.0,5.0,0.0,0.0,0.0,137.5
Rueben Randle,NYG,2014.0,8.0,56.0,787.0,5.0,0.0,0.0,0.0,136.7
Cecil Shorts,JAC,2014.0,11.0,57.0,780.0,5.0,0.0,0.0,0.0,136.5
James Jones,OAK,2014.0,5.0,57.0,776.0,5.0,0.0,0.0,0.0,136.1
Terrance Williams,DAL,2014.0,11.0,53.0,795.0,5.0,0.0,0.0,0.0,136.0
Kelvin Benjamin,CAR,2014.0,12.0,55.0,724.0,6.0,0.0,0.0,0.0,135.9
Wes Welker,DEN,2014.0,4.0,67.0,725.0,5.0,0.0,0.0,0.0,134.0
DeAndre Hopkins,HOU,2014.0,10.0,54.0,757.0,5.0,0.0,0.0,0.0,132.7
Anquan Boldin,SF,2014.0,8.0,54.0,737.0,5.0,0.0,0.0,0.0,130.7
Kenny Stills,NO,2014.0,6.0,48.0,697.0,6.0,0.0,0.0,0.0,129.7
Greg Jennings,MIN,2014.0,10.0,61.0,747.0,4.0,0.0,0.0,0.0,129.2
Markus Wheaton,PIT,2014.0,12.0,52.0,711.0,5.0,2.0,17.0,0.0,128.8
Jarrett Boykin,GB,2014.0,9.0,48.0,677.0,6.0,0.0,0.0,0.0,127.7
Mike Evans,TB,2014.0,7.0,46.0,666.0,6.0,0.0,0.0,0.0,125.6
Danny Amendola,NE,2014.0,10.0,60.0,718.0,4.0,0.0,0.0,0.0,123.8
Steve Smith,BAL,2014.0,11.0,54.0,727.0,4.0,0.0,0.0,0.0,123.7
Miles Austin,CLE,2014.0,4.0,52.0,695.0,5.0,0.0,0.0,0.0,123.5
Brandin Cooks,NO,2014.0,6.0,49.0,677.0,5.0,0.0,0.0,0.0,122.2
Andrew Hawkins,CLE,2014.0,4.0,56.0,647.0,4.0,5.0,45.0,0.0,121.2
Riley Cooper,PHI,2014.0,7.0,46.0,698.0,5.0,0.0,0.0,0.0,120.8
Doug Baldwin,SEA,2014.0,4.0,48.0,655.0,5.0,0.0,0.0,0.0,119.5
Harry Douglas,ATL,2014.0,9.0,53.0,675.0,4.0,0.0,0.0,0.0,118.0
Malcom Floyd,SD,2014.0,10.0,46.0,625.0,4.0,0.0,0.0,0.0,109.5
Kenny Britt,STL,2014.0,4.0,44.0,613.0,4.0,0.0,0.0,0.0,107.3
Rod Streater,OAK,2014.0,5.0,47.0,615.0,4.0,0.0,0.0,0.0,107.0
Justin Hunter,TEN,2014.0,9.0,39.0,620.0,4.0,0.0,0.0,0.0,105.5
Marqise Lee,JAC,2014.0,11.0,44.0,565.0,4.0,0.0,0.0,0.0,102.5
Mike Williams,BUF,2014.0,9.0,43.0,585.0,4.0,0.0,0.0,0.0,102.0
Jordan Matthews,PHI,2014.0,7.0,41.0,549.0,4.0,0.0,0.0,0.0,99.4
Hakeem Nicks,IND,2014.0,10.0,38.0,550.0,4.0,0.0,0.0,0.0,96.0
Robert Woods,BUF,2014.0,9.0,40.0,553.0,3.0,2.0,21.0,0.0,95.4
