Jimmy Graham,NO,2013.0,7.0,89.0,1064.0,10.0,208.9
Rob Gronkowski,NE,2013.0,10.0,63.0,860.0,9.0,169.5
Tony Gonzalez,ATL,2013.0,6.0,85.0,829.0,7.0,167.4
Jason Witten,DAL,2013.0,11.0,83.0,916.0,5.0,161.1
Vernon Davis,SF,2013.0,9.0,64.0,811.0,7.0,153.1
Jermichael Finley,GB,2013.0,4.0,64.0,795.0,7.0,151.5
Greg Olsen,CAR,2013.0,4.0,65.0,779.0,6.0,146.4
Jared Cook,STL,2013.0,11.0,60.0,716.0,5.0,131.6
Owen Daniels,HOU,2013.0,8.0,59.0,695.0,5.0,129.0
Brandon Pettigrew,DET,2013.0,9.0,64.0,685.0,5.0,128.5
Kyle Rudolph,MIN,2013.0,5.0,62.0,615.0,6.0,128.5
Jordan Cameron,CLE,2013.0,10.0,60.0,676.0,5.0,125.6
Antonio Gates,SD,2013.0,8.0,56.0,645.0,5.0,122.5
Marcedes Lewis,JAC,2013.0,9.0,56.0,601.0,5.0,118.1
Fred Davis,WAS,2013.0,5.0,51.0,636.0,5.0,117.1
Martellus Bennett,CHI,2013.0,8.0,55.0,575.0,5.0,115.0
Zach Miller,SEA,2013.0,12.0,55.0,582.0,5.0,113.7
Jermaine Gresham,CIN,2013.0,12.0,55.0,604.0,4.0,111.9
Brandon Myers,NYG,2013.0,9.0,53.0,560.0,4.0,106.5
Zach Sudfeld,NE,2013.0,10.0,47.0,504.0,5.0,103.9
Robert Housler,ARI,2013.0,9.0,52.0,523.0,4.0,102.3
Dwayne Allen,IND,2013.0,8.0,47.0,522.0,4.0,99.7
Coby Fleener,IND,2013.0,8.0,46.0,501.0,4.0,97.1
Ed Dickson,BAL,2013.0,8.0,42.0,440.0,4.0,87.0
Scott Chandler,BUF,2013.0,12.0,39.0,427.0,4.0,86.2
Julius Thomas,DEN,2013.0,9.0,40.0,415.0,4.0,85.5
Kellen Winslow,NYJ,2013.0,10.0,39.0,426.0,3.0,80.1
Tyler Eifert,CIN,2013.0,12.0,40.0,417.0,3.0,79.7
Brent Celek,PHI,2013.0,12.0,36.0,413.0,3.0,75.3
Luke Stocker,TB,2013.0,5.0,38.0,379.0,3.0,74.9
Garrett Graham,HOU,2013.0,8.0,38.0,375.0,3.0,74.5
Heath Miller,PIT,2013.0,5.0,33.0,385.0,3.0,73.0
Delanie Walker,TEN,2013.0,8.0,32.0,365.0,3.0,70.5
Travis Kelce,KC,2013.0,10.0,30.0,333.0,2.0,60.3
Anthony Fasano,KC,2013.0,10.0,32.0,315.0,2.0,57.5
Jacob Tamme,DEN,2013.0,9.0,30.0,315.0,2.0,56.5
Tony Scheffler,DET,2013.0,9.0,28.0,322.0,2.0,56.2
Zach Ertz,PHI,2013.0,12.0,28.0,295.0,2.0,55.5
David Ausberry,OAK,2013.0,7.0,27.0,317.0,1.0,51.2
Lance Kendricks,STL,2013.0,11.0,22.0,262.0,2.0,49.2
James Casey,PHI,2013.0,12.0,23.0,235.0,2.0,47.0
Dallas Clark,BAL,2013.0,8.0,18.0,202.0,2.0,41.2
Craig Stevens,TEN,2013.0,8.0,21.0,227.0,1.0,39.2
Jeff Cumberland,NYJ,2013.0,10.0,21.0,217.0,1.0,38.2
Luke Willson,SEA,2013.0,12.0,14.0,165.0,2.0,35.5
Vance McDonald,SF,2013.0,9.0,18.0,192.0,1.0,34.2
Michael Egnew,MIA,2013.0,6.0,18.0,175.0,1.0,32.5
Ladarius Green,SD,2013.0,8.0,17.0,179.0,1.0,32.4
John Carlson,MIN,2013.0,5.0,17.0,176.0,1.0,32.1
David Paulson,PIT,2013.0,5.0,17.0,175.0,1.0,32.0
Logan Paulsen,WAS,2013.0,5.0,15.0,182.0,1.0,31.7
Joel Dreessen,DEN,2013.0,9.0,16.0,159.0,1.0,29.9
Tom Crabtree,TB,2013.0,5.0,16.0,156.0,1.0,29.6
Matt Spaeth,PIT,2013.0,5.0,15.0,145.0,1.0,28.0
Mychal Rivera,OAK,2013.0,7.0,12.0,144.0,1.0,26.4
Adrien Robinson,NYG,2013.0,9.0,12.0,141.0,1.0,26.1
Andrew Quarless,GB,2013.0,4.0,10.0,118.0,1.0,22.8
Nick Kasa,OAK,2013.0,7.0,10.0,117.0,1.0,22.7
Chase Coffman,ATL,2013.0,6.0,15.0,141.0,0.0,21.6
Ben Watson,NO,2013.0,7.0,10.0,104.0,1.0,21.4
Gavin Escobar,DAL,2013.0,11.0,9.0,104.0,1.0,20.9
James Hanna,DAL,2013.0,11.0,7.0,72.0,1.0,16.7
John Phillips,SD,2013.0,8.0,6.0,67.0,1.0,15.7
Jordan Reed,WAS,2013.0,5.0,6.0,64.0,1.0,15.4
Dante Rosario,CHI,2013.0,8.0,8.0,84.0,0.0,12.4
Ben Hartsock,CAR,2013.0,4.0,8.0,79.0,0.0,11.9
Virgil Green,DEN,2013.0,9.0,7.0,77.0,0.0,11.2
Taylor Thompson,TEN,2013.0,8.0,7.0,76.0,0.0,11.1
Ryan Griffin,HOU,2013.0,8.0,5.0,52.0,0.0,7.7
D.C. Jefferson,ARI,2013.0,9.0,3.0,32.0,0.0,4.7
Aaron Hernandez,FA,2013.0,-,2.0,20.0,0.0,3.0
