Le'Veon Bell,PIT,2014.0,16.0,290.0,1361.0,8.0,105.0,83.0,854.0,3.0,329.0,20.6
DeMarco Murray,DAL,2014.0,16.0,393.0,1845.0,13.0,64.0,57.0,416.0,0.0,322.6,20.2
Matt Forte,CHI,2014.0,16.0,266.0,1038.0,6.0,130.0,102.0,808.0,4.0,291.6,18.2
Marshawn Lynch,SEA,2014.0,16.0,280.0,1306.0,13.0,48.0,37.0,367.0,4.0,283.8,17.7
Eddie Lacy,GB,2014.0,16.0,246.0,1139.0,9.0,55.0,42.0,427.0,4.0,251.6,15.7
Arian Foster,HOU,2014.0,13.0,260.0,1246.0,8.0,59.0,38.0,327.0,5.0,250.3,19.3
Jamaal Charles,KC,2014.0,15.0,205.0,1039.0,9.0,59.0,40.0,291.0,5.0,233.0,15.5
Justin Forsett,BAL,2014.0,16.0,235.0,1266.0,8.0,59.0,44.0,263.0,0.0,222.9,13.9
Lamar Miller,MIA,2014.0,16.0,216.0,1099.0,8.0,52.0,38.0,275.0,1.0,204.4,12.8
Jeremy Hill,CIN,2014.0,16.0,222.0,1124.0,9.0,32.0,27.0,215.0,0.0,197.4,12.3
C.J. Anderson,DEN,2014.0,14.0,179.0,849.0,8.0,44.0,34.0,324.0,2.0,194.3,13.9
LeSean McCoy,PHI,2014.0,16.0,314.0,1319.0,5.0,39.0,30.0,155.0,0.0,186.4,11.7
Joique Bell,DET,2014.0,15.0,223.0,860.0,7.0,53.0,34.0,322.0,1.0,181.2,12.1
Alfred Morris,WAS,2014.0,16.0,265.0,1074.0,8.0,26.0,17.0,155.0,0.0,179.4,11.2
Mark Ingram,NO,2014.0,13.0,226.0,964.0,9.0,36.0,29.0,145.0,0.0,177.4,13.6
Matt Asiata,MIN,2014.0,15.0,164.0,570.0,9.0,63.0,44.0,312.0,1.0,168.2,11.2
Giovani Bernard,CIN,2014.0,13.0,168.0,680.0,5.0,59.0,43.0,349.0,2.0,166.4,12.8
Andre Ellington,ARI,2014.0,12.0,201.0,660.0,3.0,64.0,46.0,395.0,2.0,154.5,12.9
Fred Jackson,BUF,2014.0,14.0,142.0,526.0,2.0,90.0,66.0,501.0,1.0,153.7,11.0
Frank Gore,SF,2014.0,16.0,255.0,1103.0,4.0,19.0,11.0,111.0,1.0,152.9,9.6
Chris Ivory,NYJ,2014.0,16.0,198.0,820.0,6.0,27.0,18.0,123.0,1.0,143.3,9.0
Shane Vereen,NE,2014.0,16.0,96.0,391.0,2.0,78.0,53.0,447.0,3.0,140.3,8.8
Andre Williams,NYG,2014.0,16.0,216.0,720.0,7.0,37.0,18.0,130.0,0.0,136.0,8.5
Ahmad Bradshaw,IND,2014.0,10.0,90.0,425.0,2.0,47.0,38.0,300.0,6.0,135.5,13.6
Jonathan Stewart,CAR,2014.0,13.0,176.0,812.0,3.0,31.0,25.0,181.0,1.0,133.8,10.3
Steven Jackson,ATL,2014.0,15.0,190.0,707.0,6.0,27.0,20.0,148.0,0.0,131.5,8.8
Tre Mason,STL,2014.0,12.0,179.0,765.0,4.0,26.0,16.0,148.0,1.0,127.3,10.6
Branden Oliver,SD,2014.0,14.0,160.0,582.0,3.0,45.0,36.0,271.0,1.0,127.3,9.1
Darren Sproles,PHI,2014.0,15.0,57.0,329.0,6.0,62.0,40.0,387.0,0.0,125.6,8.4
Rashad Jennings,NYG,2014.0,11.0,167.0,639.0,4.0,41.0,30.0,226.0,0.0,123.5,11.2
Isaiah Crowell,CLE,2014.0,15.0,148.0,607.0,8.0,14.0,9.0,87.0,0.0,117.9,7.9
Terrance West,CLE,2014.0,14.0,171.0,673.0,4.0,13.0,11.0,64.0,1.0,107.2,7.7
Knile Davis,KC,2014.0,15.0,134.0,463.0,6.0,24.0,16.0,147.0,1.0,107.0,7.1
Roy Helu,WAS,2014.0,13.0,40.0,216.0,1.0,47.0,42.0,477.0,2.0,106.3,8.2
Trent Richardson,IND,2014.0,15.0,160.0,519.0,3.0,34.0,27.0,229.0,0.0,104.3,7.0
Chris Johnson,NYJ,2014.0,16.0,155.0,663.0,1.0,34.0,24.0,151.0,1.0,103.4,6.5
Darren McFadden,OAK,2014.0,16.0,155.0,534.0,2.0,56.0,36.0,212.0,0.0,102.6,6.4
Benny Cunningham,STL,2014.0,16.0,66.0,246.0,3.0,53.0,45.0,352.0,1.0,102.3,6.4
