Demaryius Thomas,DEN,2013.0,16.0,142.0,92.0,1430.0,14.0,0.0,0.0,0.0,273.0,17.1
Josh Gordon,CLE,2013.0,14.0,159.0,87.0,1646.0,9.0,5.0,88.0,0.0,270.9,19.4
Calvin Johnson,DET,2013.0,14.0,156.0,84.0,1489.0,12.0,0.0,0.0,0.0,260.9,18.6
A.J. Green,CIN,2013.0,16.0,178.0,98.0,1426.0,11.0,0.0,0.0,0.0,257.6,16.1
Antonio Brown,PIT,2013.0,16.0,166.0,110.0,1498.0,8.0,7.0,4.0,0.0,253.2,15.8
Brandon Marshall,CHI,2013.0,16.0,164.0,100.0,1295.0,12.0,0.0,0.0,0.0,251.5,15.7
Dez Bryant,DAL,2013.0,16.0,159.0,93.0,1249.0,13.0,1.0,1.0,0.0,247.5,15.5
Alshon Jeffery,CHI,2013.0,16.0,149.0,89.0,1421.0,7.0,16.0,105.0,0.0,237.1,14.8
Eric Decker,DEN,2013.0,16.0,136.0,87.0,1288.0,11.0,0.0,0.0,0.0,236.3,14.8
DeSean Jackson,PHI,2013.0,16.0,126.0,82.0,1332.0,9.0,3.0,2.0,0.0,228.4,14.3
Andre Johnson,HOU,2013.0,16.0,181.0,109.0,1407.0,5.0,0.0,0.0,0.0,225.2,14.1
Jordy Nelson,GB,2013.0,16.0,127.0,85.0,1314.0,8.0,0.0,0.0,0.0,221.9,13.9
Pierre Garcon,WAS,2013.0,16.0,182.0,113.0,1346.0,5.0,2.0,19.0,0.0,221.0,13.8
Anquan Boldin,SF,2013.0,16.0,129.0,85.0,1179.0,7.0,2.0,11.0,0.0,203.5,12.7
Vincent Jackson,TB,2013.0,16.0,160.0,78.0,1224.0,7.0,1.0,0.0,0.0,203.4,12.7
Julian Edelman,NE,2013.0,16.0,151.0,105.0,1056.0,6.0,2.0,11.0,0.0,195.2,12.2
Larry Fitzgerald,ARI,2013.0,16.0,135.0,82.0,954.0,10.0,2.0,8.0,0.0,195.2,12.2
Keenan Allen,SD,2013.0,15.0,104.0,71.0,1046.0,8.0,0.0,0.0,0.0,184.1,12.3
T.Y. Hilton,IND,2013.0,16.0,139.0,83.0,1086.0,5.0,1.0,3.0,0.0,180.4,11.3
Wes Welker,DEN,2013.0,13.0,111.0,73.0,778.0,10.0,0.0,0.0,0.0,172.3,13.3
Torrey Smith,BAL,2013.0,16.0,137.0,65.0,1128.0,4.0,0.0,0.0,0.0,169.3,10.6
Michael Floyd,ARI,2013.0,16.0,113.0,66.0,1054.0,5.0,0.0,0.0,0.0,168.4,10.5
Kendall Wright,TEN,2013.0,16.0,139.0,94.0,1079.0,2.0,0.0,0.0,0.0,166.9,10.4
Brian Hartline,MIA,2013.0,16.0,134.0,76.0,1016.0,4.0,0.0,0.0,0.0,163.6,10.2
Marvin Jones,CIN,2013.0,16.0,80.0,51.0,712.0,10.0,8.0,65.0,0.0,163.2,10.2
Mike Wallace,MIA,2013.0,16.0,141.0,73.0,930.0,5.0,3.0,33.0,0.0,162.8,10.2
Marques Colston,NO,2013.0,15.0,111.0,75.0,943.0,5.0,0.0,0.0,0.0,161.8,10.8
Victor Cruz,NYG,2013.0,14.0,122.0,73.0,998.0,4.0,0.0,0.0,0.0,158.3,11.3
Harry Douglas,ATL,2013.0,16.0,132.0,85.0,1067.0,2.0,0.0,0.0,0.0,157.2,9.8
Riley Cooper,PHI,2013.0,16.0,83.0,47.0,833.0,8.0,0.0,18.0,0.0,156.6,9.8
Golden Tate,SEA,2013.0,16.0,99.0,64.0,898.0,5.0,3.0,31.0,0.0,154.9,9.7
Emmanuel Sanders,PIT,2013.0,16.0,112.0,67.0,732.0,6.0,1.0,25.0,0.0,145.2,9.1
Jerricho Cotchery,PIT,2013.0,15.0,76.0,46.0,607.0,10.0,1.0,-5.0,0.0,143.2,9.5
Rod Streater,OAK,2013.0,16.0,99.0,60.0,888.0,4.0,2.0,17.0,0.0,142.5,8.9
Nate Washington,TEN,2013.0,16.0,105.0,58.0,919.0,3.0,0.0,0.0,0.0,138.9,8.7
