Todd Gurley,LAR,2017.0,15.0,279.0,1305.0,13.0,87.0,64.0,788.0,6.0,351.3,23.4
Le'Veon Bell,PIT,2017.0,15.0,321.0,1291.0,9.0,106.0,85.0,655.0,2.0,299.1,19.9
Alvin Kamara,NO,2017.0,16.0,120.0,728.0,8.0,101.0,82.0,826.0,5.0,272.4,17.0
Kareem Hunt,KC,2017.0,16.0,272.0,1327.0,8.0,63.0,53.0,455.0,3.0,268.7,16.8
Melvin Gordon,LAC,2017.0,16.0,284.0,1105.0,8.0,79.0,57.0,470.0,4.0,258.0,16.1
Mark Ingram,NO,2017.0,16.0,230.0,1124.0,12.0,71.0,58.0,416.0,0.0,249.0,15.6
LeSean McCoy,BUF,2017.0,16.0,287.0,1138.0,6.0,77.0,59.0,448.0,2.0,234.1,14.6
Leonard Fournette,JAC,2017.0,13.0,268.0,1040.0,9.0,48.0,36.0,302.0,1.0,212.2,16.3
Carlos Hyde,SF,2017.0,16.0,240.0,940.0,8.0,88.0,59.0,350.0,0.0,204.5,12.8
Ezekiel Elliott,DAL,2017.0,10.0,242.0,983.0,7.0,38.0,26.0,269.0,2.0,190.2,19.0
Christian McCaffrey,CAR,2017.0,16.0,117.0,435.0,2.0,113.0,80.0,651.0,5.0,188.6,11.8
Jordan Howard,CHI,2017.0,16.0,276.0,1120.0,9.0,32.0,23.0,125.0,0.0,188.0,11.8
Devonta Freeman,ATL,2017.0,14.0,196.0,865.0,7.0,47.0,36.0,317.0,1.0,182.2,13.0
Dion Lewis,NE,2017.0,16.0,180.0,896.0,6.0,35.0,32.0,214.0,3.0,181.0,11.3
Duke Johnson,CLE,2017.0,16.0,82.0,348.0,4.0,93.0,74.0,693.0,3.0,179.1,11.2
Lamar Miller,HOU,2017.0,16.0,238.0,888.0,3.0,45.0,36.0,327.0,3.0,175.5,11.0
Alex Collins,BAL,2017.0,15.0,212.0,973.0,6.0,36.0,23.0,187.0,0.0,159.5,10.6
C.J. Anderson,DEN,2017.0,16.0,245.0,1007.0,3.0,40.0,28.0,224.0,1.0,159.1,9.9
Frank Gore,IND,2017.0,16.0,261.0,961.0,3.0,35.0,26.0,234.0,1.0,156.5,9.8
Tevin Coleman,ATL,2017.0,15.0,156.0,630.0,5.0,39.0,27.0,299.0,3.0,154.4,10.3
Marshawn Lynch,OAK,2017.0,15.0,207.0,891.0,7.0,31.0,20.0,152.0,0.0,154.3,10.3
DeMarco Murray,TEN,2017.0,15.0,184.0,659.0,6.0,47.0,39.0,266.0,1.0,152.0,10.1
Jerick McKinnon,MIN,2017.0,16.0,151.0,570.0,3.0,68.0,51.0,421.0,2.0,150.6,9.4
Latavius Murray,MIN,2017.0,16.0,216.0,842.0,8.0,17.0,15.0,102.0,0.0,149.9,9.4
Javorius Allen,BAL,2017.0,16.0,153.0,591.0,4.0,60.0,46.0,250.0,2.0,143.1,8.9
