C.J. Uzomah,CIN,2017.0,9.0,15.0,10.0,92.0,1.0,20.2,2.2
C.J. Fiedorowicz,HOU,2017.0,5.0,23.0,14.0,127.0,0.0,19.7,3.9
Dwayne Allen,NE,2017.0,12.0,22.0,10.0,86.0,1.0,19.6,1.6
Daniel Brown,CHI,2017.0,8.0,20.0,13.0,129.0,0.0,19.4,2.4
Brandon Williams,IND,2017.0,9.0,17.0,13.0,121.0,0.0,18.6,2.1
James Hanna,DAL,2017.0,7.0,9.0,4.0,88.0,1.0,16.8,2.4
Niles Paul,WAS,2017.0,11.0,20.0,13.0,94.0,0.0,16.3,1.5
Logan Thomas,BUF,2017.0,5.0,9.0,7.0,67.0,1.0,16.2,3.2
Michael Hoomanawanui,NO,2017.0,7.0,10.0,6.0,52.0,1.0,14.2,2.0
Austin Traylor,DEN,2017.0,4.0,13.0,8.0,100.0,0.0,14.0,3.5
Jerell Adams,NYG,2017.0,6.0,11.0,8.0,92.0,0.0,13.2,2.2
Clive Walford,OAK,2017.0,6.0,13.0,9.0,80.0,0.0,12.5,2.1
Phillip Supernaw,TEN,2017.0,5.0,6.0,4.0,39.0,1.0,11.9,2.4
Xavier Grimble,PIT,2017.0,6.0,9.0,5.0,32.0,1.0,11.7,2.0
Lee Smith,OAK,2017.0,6.0,11.0,8.0,76.0,0.0,11.6,1.9
Neal Sterling,NYJ,2017.0,4.0,11.0,6.0,82.0,0.0,11.2,2.8
Derek Carrier,LAR,2017.0,8.0,11.0,8.0,71.0,0.0,11.1,1.4
Ross Travis,KC,2017.0,10.0,17.0,7.0,76.0,0.0,11.1,1.1
Luke Stocker,TB,2017.0,4.0,5.0,4.0,30.0,1.0,11.0,2.8
Alan Cross,TB,2017.0,5.0,6.0,5.0,58.0,0.0,8.3,1.7
Jeremy Sprinkle,WAS,2017.0,3.0,3.0,2.0,13.0,1.0,8.3,2.8
Jacob Hollister,NE,2017.0,9.0,11.0,4.0,42.0,0.0,6.7,0.7
Tyler Eifert,CIN,2017.0,2.0,5.0,4.0,46.0,0.0,6.6,3.3
Sean McGrath,LAC,2017.0,3.0,4.0,4.0,46.0,0.0,6.6,2.2
Michael Roberts,DET,2017.0,5.0,7.0,4.0,46.0,0.0,6.6,1.3
Orson Charles,KC,2017.0,2.0,2.0,2.0,53.0,0.0,6.3,3.2
Ben Koyack,JAC,2017.0,6.0,7.0,5.0,38.0,0.0,6.3,1.1
Vince Mayle,BAL,2017.0,3.0,1.0,0.0,0.0,0.0,6.2,2.1
Will Tye,NYJ,2017.0,2.0,6.0,4.0,38.0,0.0,5.8,2.9
Ifeanyi Momah,ARI,2017.0,1.0,2.0,1.0,46.0,0.0,5.1,5.1
Randall Telfer,CLE,2017.0,3.0,4.0,3.0,36.0,0.0,5.1,1.7
Emanuel Byrd,GB,2017.0,1.0,2.0,2.0,31.0,0.0,4.1,4.1
Darrell Daniels,IND,2017.0,6.0,13.0,3.0,26.0,0.0,4.1,0.7
Antony Auclair,TB,2017.0,2.0,2.0,2.0,25.0,0.0,3.5,1.8
Geoff Swaim,DAL,2017.0,2.0,2.0,2.0,25.0,0.0,3.5,1.8
Blake Bell,MIN,2017.0,3.0,4.0,3.0,19.0,0.0,3.4,1.1
Ryan Hewitt,CIN,2017.0,2.0,2.0,2.0,22.0,0.0,3.2,1.6
MarQueis Gray,MIA,2017.0,6.0,3.0,1.0,10.0,0.0,2.9,0.5
Chris Manhertz,CAR,2017.0,3.0,4.0,2.0,17.0,0.0,2.7,0.9
Cole Hikutini,SF,2017.0,2.0,3.0,2.0,15.0,0.0,2.5,1.3
Jeff Cumberland,LAC,2017.0,2.0,3.0,2.0,2.0,0.0,1.2,0.6
Garrett Griffin,NO,2017.0,1.0,1.0,1.0,4.0,0.0,0.9,0.9
Ryan Malleck,HOU,2017.0,1.0,1.0,1.0,3.0,0.0,0.8,0.8
Evan Baylis,HOU,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cethan Carter,CIN,2017.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gabe Holmes,ARI,2017.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Matt LaCosse,NYG,2017.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Logan Paulsen,SF,2017.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
