Peyton Manning,DEN,2014.0,4.0,437.0,652.0,5152.0,47.0,12.0,22.0,-11.0,0.0,373.0
Drew Brees,NO,2014.0,6.0,422.0,639.0,4988.0,40.0,13.0,19.0,39.0,0.0,344.4
Aaron Rodgers,GB,2014.0,9.0,368.0,558.0,4460.0,37.0,11.0,51.0,228.0,2.0,344.2
Nick Foles,PHI,2014.0,7.0,333.0,528.0,4175.0,29.0,11.0,82.0,313.0,3.0,313.3
Andrew Luck,IND,2014.0,10.0,368.0,613.0,4355.0,27.0,12.0,62.0,299.0,3.0,312.1
Matt Ryan,ATL,2014.0,9.0,421.0,638.0,4720.0,28.0,16.0,22.0,76.0,1.0,292.4
Colin Kaepernick,SF,2014.0,8.0,280.0,474.0,3558.0,23.0,11.0,92.0,549.0,3.0,292.2
Cam Newton,CAR,2014.0,12.0,275.0,459.0,3350.0,22.0,13.0,104.0,572.0,5.0,292.2
Matthew Stafford,DET,2014.0,9.0,375.0,626.0,4504.0,30.0,16.0,23.0,69.0,1.0,291.1
Robert Griffin III,WAS,2014.0,10.0,293.0,473.0,3642.0,21.0,14.0,99.0,572.0,4.0,286.9
Russell Wilson,SEA,2014.0,4.0,268.0,425.0,3401.0,26.0,12.0,95.0,501.0,2.0,286.1
Jay Cutler,CHI,2014.0,9.0,344.0,573.0,4124.0,28.0,15.0,42.0,177.0,1.0,281.7
Tom Brady,NE,2014.0,10.0,388.0,625.0,4441.0,28.0,12.0,13.0,22.0,0.0,275.8
Philip Rivers,SD,2014.0,10.0,363.0,568.0,4259.0,29.0,14.0,27.0,49.0,0.0,273.3
Tony Romo,DAL,2014.0,11.0,362.0,566.0,4129.0,29.0,14.0,24.0,50.0,1.0,270.2
Alex Smith,KC,2014.0,6.0,311.0,519.0,3529.0,23.0,10.0,83.0,389.0,1.0,264.1
Ben Roethlisberger,PIT,2014.0,12.0,366.0,581.0,4182.0,26.0,13.0,27.0,84.0,1.0,262.7
Andy Dalton,CIN,2014.0,4.0,337.0,544.0,3755.0,25.0,14.0,53.0,164.0,1.0,252.6
Ryan Tannehill,MIA,2014.0,5.0,326.0,543.0,3750.0,22.0,16.0,49.0,229.0,1.0,248.9
Joe Flacco,BAL,2014.0,11.0,340.0,567.0,3914.0,22.0,16.0,35.0,84.0,1.0,239.0
Carson Palmer,ARI,2014.0,4.0,357.0,576.0,4150.0,23.0,17.0,9.0,17.0,0.0,236.7
Eli Manning,NYG,2014.0,8.0,343.0,581.0,4011.0,23.0,18.0,17.0,33.0,0.0,229.7
Shaun Hill,STL,2014.0,4.0,285.0,484.0,3240.0,21.0,13.0,38.0,79.0,1.0,214.5
