Odell Beckham Jr.,NYG,2015.0,11.0,102.0,1446.0,13.0,3.0,21.0,0.0,271.7
Antonio Brown,PIT,2015.0,11.0,109.0,1467.0,11.0,4.0,26.0,0.0,267.8
Demaryius Thomas,DEN,2015.0,7.0,98.0,1389.0,12.0,0.0,0.0,0.0,257.9
Dez Bryant,DAL,2015.0,6.0,90.0,1285.0,13.0,0.0,0.0,0.0,251.5
Julio Jones,ATL,2015.0,10.0,94.0,1411.0,9.0,2.0,11.0,0.0,243.2
A.J. Green,CIN,2015.0,7.0,96.0,1350.0,9.0,0.0,0.0,0.0,237.0
DeAndre Hopkins,HOU,2015.0,9.0,93.0,1315.0,8.0,0.0,0.0,0.0,222.0
Calvin Johnson,DET,2015.0,9.0,78.0,1229.0,10.0,0.0,0.0,0.0,219.9
Randall Cobb,GB,2015.0,7.0,83.0,1137.0,9.0,3.0,34.0,0.0,210.6
Alshon Jeffery,CHI,2015.0,7.0,80.0,1105.0,9.0,4.0,27.0,0.0,207.2
Mike Evans,TB,2015.0,6.0,73.0,1094.0,9.0,0.0,0.0,0.0,197.9
Jordan Matthews,PHI,2015.0,8.0,81.0,1074.0,8.0,0.0,0.0,0.0,193.9
T.Y. Hilton,IND,2015.0,10.0,77.0,1144.0,6.0,2.0,14.0,0.0,190.3
Brandin Cooks,NO,2015.0,11.0,84.0,977.0,6.0,11.0,84.0,0.0,184.1
Emmanuel Sanders,DEN,2015.0,7.0,72.0,985.0,8.0,0.0,0.0,0.0,182.5
Julian Edelman,NE,2015.0,4.0,90.0,935.0,6.0,6.0,56.0,0.0,178.1
Davante Adams,GB,2015.0,7.0,76.0,984.0,7.0,0.0,0.0,0.0,176.4
Andre Johnson,IND,2015.0,10.0,74.0,945.0,8.0,0.0,0.0,0.0,175.5
DeSean Jackson,WAS,2015.0,8.0,64.0,1001.0,6.0,4.0,21.0,0.0,168.2
Golden Tate,DET,2015.0,9.0,70.0,946.0,6.0,0.0,0.0,0.0,165.6
Jarvis Landry,MIA,2015.0,5.0,74.0,916.0,6.0,0.0,0.0,0.0,164.6
Brandon Marshall,NYJ,2015.0,5.0,71.0,917.0,6.0,0.0,0.0,0.0,161.2
Keenan Allen,SD,2015.0,10.0,67.0,916.0,6.0,0.0,0.0,0.0,161.1
Vincent Jackson,TB,2015.0,6.0,63.0,926.0,6.0,0.0,0.0,0.0,160.1
