Saquon Barkley,NYG,2018.0,16.0,261.0,1307.0,11.0,121.0,91.0,721.0,4.0,338.3,21.1
Todd Gurley,LAR,2018.0,14.0,256.0,1251.0,17.0,81.0,59.0,580.0,4.0,336.6,24.0
Christian McCaffrey,CAR,2018.0,16.0,219.0,1098.0,7.0,124.0,107.0,867.0,6.0,326.0,20.4
Alvin Kamara,NO,2018.0,15.0,194.0,883.0,14.0,105.0,81.0,709.0,4.0,307.7,20.5
Ezekiel Elliott,DAL,2018.0,15.0,304.0,1434.0,6.0,95.0,77.0,567.0,3.0,288.6,19.2
James Conner,PIT,2018.0,13.0,215.0,973.0,12.0,71.0,55.0,497.0,1.0,248.5,19.1
Melvin Gordon,LAC,2018.0,12.0,175.0,885.0,10.0,66.0,50.0,490.0,4.0,246.5,20.5
James White,NE,2018.0,16.0,94.0,425.0,5.0,123.0,87.0,751.0,7.0,233.1,14.6
Joe Mixon,CIN,2018.0,14.0,237.0,1168.0,8.0,55.0,43.0,296.0,1.0,221.9,15.9
David Johnson,ARI,2018.0,16.0,258.0,940.0,7.0,76.0,50.0,446.0,3.0,219.6,13.7
Kareem Hunt,KC,2018.0,11.0,181.0,824.0,7.0,35.0,26.0,378.0,7.0,217.2,19.7
Phillip Lindsay,DEN,2018.0,15.0,192.0,1037.0,9.0,47.0,35.0,241.0,1.0,205.3,13.7
Tarik Cohen,CHI,2018.0,16.0,99.0,444.0,3.0,91.0,71.0,725.0,5.0,194.4,12.2
Derrick Henry,TEN,2018.0,16.0,215.0,1059.0,12.0,18.0,15.0,99.0,0.0,193.3,12.1
Chris Carson,SEA,2018.0,14.0,247.0,1151.0,9.0,24.0,20.0,163.0,0.0,191.4,13.7
Nick Chubb,CLE,2018.0,16.0,192.0,996.0,8.0,29.0,20.0,149.0,2.0,184.5,11.5
Kenyan Drake,MIA,2018.0,16.0,120.0,535.0,4.0,73.0,53.0,477.0,5.0,179.7,11.2
Adrian Peterson,WAS,2018.0,16.0,251.0,1042.0,7.0,26.0,20.0,208.0,1.0,179.0,11.2
Tevin Coleman,ATL,2018.0,16.0,167.0,800.0,4.0,44.0,32.0,276.0,5.0,177.6,11.1
Jordan Howard,CHI,2018.0,16.0,250.0,935.0,9.0,27.0,20.0,145.0,0.0,170.0,10.6
Marlon Mack,IND,2018.0,12.0,195.0,908.0,9.0,26.0,17.0,103.0,1.0,165.6,13.8
Lamar Miller,HOU,2018.0,14.0,210.0,973.0,5.0,35.0,25.0,163.0,1.0,160.1,11.4
Aaron Jones,GB,2018.0,12.0,133.0,728.0,8.0,35.0,26.0,206.0,1.0,158.4,13.2
Austin Ekeler,LAC,2018.0,14.0,106.0,554.0,3.0,53.0,39.0,404.0,3.0,149.3,10.7
Matt Breida,SF,2018.0,14.0,153.0,814.0,3.0,31.0,27.0,261.0,2.0,149.0,10.6
T.J. Yeldon,JAC,2018.0,14.0,104.0,414.0,1.0,78.0,55.0,487.0,4.0,145.6,10.4
Peyton Barber,TB,2018.0,16.0,234.0,871.0,5.0,29.0,20.0,92.0,1.0,140.3,8.8
Sony Michel,NE,2018.0,13.0,209.0,931.0,6.0,11.0,7.0,50.0,0.0,135.6,10.4
Dalvin Cook,MIN,2018.0,11.0,133.0,615.0,2.0,49.0,40.0,305.0,2.0,132.0,12.0
Mark Ingram,NO,2018.0,12.0,138.0,645.0,6.0,27.0,21.0,170.0,1.0,132.0,11.0
Dion Lewis,TEN,2018.0,16.0,155.0,517.0,1.0,67.0,59.0,400.0,1.0,131.2,8.2
Nyheim Hines,IND,2018.0,16.0,85.0,314.0,2.0,81.0,63.0,425.0,2.0,129.4,8.1
Isaiah Crowell,NYJ,2018.0,13.0,143.0,685.0,6.0,28.0,21.0,152.0,0.0,128.2,9.9
Kerryon Johnson,DET,2018.0,10.0,118.0,641.0,3.0,39.0,32.0,213.0,1.0,123.4,12.3
Jalen Richard,OAK,2018.0,16.0,55.0,259.0,1.0,81.0,68.0,607.0,0.0,122.6,7.7
Mike Davis,SEA,2018.0,15.0,112.0,514.0,4.0,42.0,34.0,214.0,1.0,119.8,8.0
Latavius Murray,MIN,2018.0,16.0,140.0,578.0,6.0,26.0,22.0,141.0,0.0,118.9,7.4
Doug Martin,OAK,2018.0,16.0,172.0,723.0,4.0,24.0,18.0,116.0,0.0,110.9,6.9
LeSean McCoy,BUF,2018.0,14.0,161.0,514.0,3.0,46.0,34.0,238.0,0.0,110.2,7.9
Leonard Fournette,JAC,2018.0,8.0,133.0,439.0,5.0,26.0,22.0,185.0,1.0,109.4,13.7
Duke Johnson,CLE,2018.0,16.0,40.0,201.0,0.0,62.0,47.0,429.0,3.0,104.5,6.5
Wendell Smallwood,PHI,2018.0,13.0,87.0,364.0,3.0,35.0,28.0,230.0,2.0,101.4,7.8
Alex Collins,BAL,2018.0,10.0,114.0,411.0,7.0,21.0,15.0,105.0,1.0,101.1,10.1
Jamaal Williams,GB,2018.0,16.0,121.0,464.0,3.0,41.0,27.0,210.0,0.0,98.9,6.2
Frank Gore,MIA,2018.0,14.0,156.0,722.0,0.0,16.0,12.0,124.0,1.0,96.6,6.9
Royce Freeman,DEN,2018.0,14.0,130.0,521.0,5.0,20.0,14.0,72.0,0.0,94.3,6.7
Carlos Hyde,CLE,2018.0,14.0,172.0,571.0,5.0,16.0,10.0,33.0,0.0,93.4,6.7
Alfred Blue,HOU,2018.0,16.0,150.0,499.0,2.0,27.0,20.0,154.0,0.0,87.3,5.5
Damien Williams,KC,2018.0,10.0,50.0,256.0,4.0,24.0,23.0,160.0,2.0,87.1,8.7
Gus Edwards,BAL,2018.0,11.0,137.0,718.0,2.0,2.0,2.0,20.0,0.0,86.8,7.9
Theo Riddick,DET,2018.0,14.0,40.0,171.0,0.0,75.0,61.0,384.0,0.0,86.0,6.1
Ito Smith,ATL,2018.0,13.0,90.0,315.0,4.0,32.0,27.0,152.0,0.0,84.2,6.5
LeGarrette Blount,DET,2018.0,16.0,154.0,418.0,5.0,15.0,10.0,67.0,0.0,81.5,5.1
Giovani Bernard,CIN,2018.0,12.0,56.0,211.0,3.0,48.0,35.0,218.0,0.0,78.4,6.5
Jaylen Samuels,PIT,2018.0,9.0,56.0,256.0,0.0,29.0,26.0,199.0,3.0,76.5,8.5
Josh Adams,PHI,2018.0,12.0,120.0,511.0,3.0,13.0,7.0,58.0,0.0,76.4,6.4
Elijah McGuire,NYJ,2018.0,8.0,92.0,276.0,3.0,31.0,19.0,193.0,1.0,76.4,9.6
Javorius Allen,BAL,2018.0,11.0,41.0,110.0,3.0,43.0,35.0,196.0,2.0,76.1,6.9
Chris Ivory,BUF,2018.0,13.0,115.0,385.0,1.0,21.0,13.0,205.0,0.0,71.5,5.5
Marshawn Lynch,OAK,2018.0,6.0,90.0,376.0,3.0,20.0,15.0,84.0,0.0,71.5,11.9
Chris Thompson,WAS,2018.0,10.0,43.0,178.0,0.0,55.0,41.0,268.0,1.0,71.1,7.1
Spencer Ware,KC,2018.0,11.0,51.0,246.0,2.0,23.0,20.0,224.0,0.0,69.0,6.3
