Adrian Peterson,MIN,2013.0,5.0,331.0,1589.0,13.0,38.0,295.0,1.0,287.4
Doug Martin,TB,2013.0,5.0,306.0,1376.0,10.0,57.0,436.0,1.0,271.7
C.J. Spiller,BUF,2013.0,12.0,251.0,1304.0,7.0,63.0,532.0,2.0,263.1
Ray Rice,BAL,2013.0,8.0,248.0,1115.0,9.0,61.0,505.0,2.0,256.5
Jamaal Charles,KC,2013.0,10.0,230.0,1267.0,7.0,59.0,440.0,2.0,248.2
Matt Forte,CHI,2013.0,8.0,246.0,1133.0,7.0,61.0,522.0,2.0,248.0
LeSean McCoy,PHI,2013.0,12.0,255.0,1175.0,9.0,57.0,396.0,2.0,247.6
Arian Foster,HOU,2013.0,8.0,274.0,1177.0,10.0,41.0,322.0,2.0,238.4
Trent Richardson,CLE,2013.0,10.0,280.0,1147.0,10.0,46.0,343.0,1.0,234.0
Alfred Morris,WAS,2013.0,5.0,321.0,1510.0,12.0,13.0,92.0,0.0,232.7
Marshawn Lynch,SEA,2013.0,12.0,287.0,1379.0,10.0,26.0,204.0,1.0,231.3
Reggie Bush,DET,2013.0,9.0,185.0,815.0,6.0,69.0,535.0,3.0,219.5
Chris Johnson,TEN,2013.0,8.0,255.0,1175.0,7.0,46.0,313.0,1.0,213.8
Steven Jackson,ATL,2013.0,6.0,246.0,1033.0,9.0,34.0,285.0,1.0,206.8
David Wilson,NYG,2013.0,9.0,231.0,1132.0,9.0,29.0,225.0,1.0,206.2
Lamar Miller,MIA,2013.0,6.0,234.0,1075.0,8.0,36.0,277.0,1.0,201.2
Darren McFadden,OAK,2013.0,7.0,227.0,1045.0,7.0,42.0,313.0,1.0,200.8
DeMarco Murray,DAL,2013.0,11.0,214.0,941.0,7.0,48.0,342.0,1.0,196.3
Frank Gore,SF,2013.0,9.0,250.0,1125.0,7.0,29.0,212.0,1.0,194.2
Maurice Jones-Drew,JAC,2013.0,9.0,235.0,1033.0,7.0,36.0,285.0,1.0,193.8
Darren Sproles,NO,2013.0,7.0,70.0,362.0,1.0,81.0,695.0,6.0,184.2
Stevan Ridley,NE,2013.0,10.0,253.0,1140.0,10.0,9.0,72.0,0.0,183.7
Ryan Mathews,SD,2013.0,8.0,208.0,917.0,6.0,40.0,309.0,0.0,174.6
Chris Ivory,NYJ,2013.0,10.0,210.0,945.0,6.0,31.0,245.0,1.0,174.5
