Jamaal Charles,KC,2013.0,15.0,259.0,1288.0,12.0,104.0,70.0,693.0,7.0,343.1,22.9
LeSean McCoy,PHI,2013.0,16.0,314.0,1607.0,9.0,64.0,52.0,540.0,2.0,304.7,19.0
Matt Forte,CHI,2013.0,16.0,288.0,1341.0,9.0,95.0,75.0,592.0,3.0,298.8,18.7
Knowshon Moreno,DEN,2013.0,16.0,242.0,1039.0,10.0,74.0,60.0,548.0,3.0,266.7,16.7
Marshawn Lynch,SEA,2013.0,16.0,301.0,1257.0,12.0,44.0,36.0,316.0,2.0,257.3,16.1
DeMarco Murray,DAL,2013.0,14.0,217.0,1124.0,9.0,66.0,53.0,348.0,1.0,231.7,16.6
Eddie Lacy,GB,2013.0,15.0,284.0,1178.0,11.0,44.0,35.0,257.0,0.0,225.0,15.0
Chris Johnson,TEN,2013.0,16.0,279.0,1077.0,6.0,52.0,42.0,345.0,4.0,219.2,13.7
Adrian Peterson,MIN,2013.0,14.0,279.0,1266.0,10.0,40.0,29.0,171.0,1.0,218.2,15.6
Reggie Bush,DET,2013.0,14.0,223.0,1006.0,4.0,80.0,54.0,506.0,3.0,212.2,15.2
Fred Jackson,BUF,2013.0,16.0,207.0,896.0,9.0,65.0,46.0,375.0,1.0,210.1,13.1
Ryan Mathews,SD,2013.0,16.0,285.0,1255.0,6.0,33.0,26.0,189.0,1.0,197.4,12.3
Le'Veon Bell,PIT,2013.0,13.0,244.0,860.0,8.0,66.0,45.0,408.0,0.0,195.3,15.0
Giovani Bernard,CIN,2013.0,16.0,170.0,695.0,5.0,71.0,56.0,514.0,3.0,194.9,12.2
Joique Bell,DET,2013.0,16.0,166.0,650.0,8.0,69.0,53.0,547.0,0.0,188.2,11.8
Danny Woodhead,SD,2013.0,16.0,106.0,425.0,2.0,87.0,76.0,605.0,6.0,185.0,11.6
Frank Gore,SF,2013.0,16.0,276.0,1128.0,9.0,26.0,16.0,141.0,0.0,182.9,11.4
Pierre Thomas,NO,2013.0,16.0,147.0,549.0,2.0,84.0,77.0,513.0,3.0,174.7,10.9
Alfred Morris,WAS,2013.0,16.0,276.0,1275.0,7.0,12.0,9.0,78.0,0.0,173.8,10.9
Zac Stacy,STL,2013.0,13.0,250.0,973.0,7.0,35.0,26.0,141.0,1.0,170.4,13.1
Maurice Jones-Drew,JAC,2013.0,15.0,235.0,803.0,5.0,60.0,43.0,314.0,0.0,161.2,10.7
Rashad Jennings,OAK,2013.0,15.0,164.0,733.0,6.0,47.0,36.0,292.0,0.0,156.5,10.4
DeAngelo Williams,CAR,2013.0,15.0,200.0,833.0,3.0,36.0,26.0,333.0,1.0,149.6,10.0
Ray Rice,BAL,2013.0,15.0,214.0,660.0,4.0,73.0,58.0,321.0,0.0,147.1,9.8
Andre Ellington,ARI,2013.0,15.0,117.0,652.0,3.0,57.0,39.0,371.0,1.0,145.8,9.7
C.J. Spiller,BUF,2013.0,15.0,201.0,927.0,2.0,41.0,34.0,197.0,0.0,139.4,9.3
Donald Brown,IND,2013.0,15.0,102.0,537.0,6.0,35.0,27.0,214.0,2.0,136.6,9.1
Darren Sproles,NO,2013.0,15.0,53.0,220.0,2.0,89.0,71.0,604.0,2.0,135.9,9.1
Rashard Mendenhall,ARI,2013.0,15.0,218.0,687.0,8.0,21.0,18.0,134.0,0.0,133.1,8.9
Steven Jackson,ATL,2013.0,12.0,156.0,542.0,6.0,49.0,33.0,191.0,1.0,131.8,11.0
Ben Tate,HOU,2013.0,14.0,181.0,771.0,4.0,49.0,34.0,140.0,0.0,128.1,9.2
Trent Richardson,CLE,2013.0,16.0,188.0,563.0,3.0,52.0,35.0,316.0,1.0,127.4,8.0
Stevan Ridley,NE,2013.0,14.0,178.0,773.0,7.0,12.0,10.0,62.0,0.0,122.5,8.8
Bilal Powell,NYJ,2013.0,16.0,176.0,697.0,1.0,57.0,36.0,272.0,0.0,120.9,7.6
LeGarrette Blount,NE,2013.0,16.0,153.0,772.0,7.0,5.0,2.0,38.0,0.0,120.0,7.5
BenJarvus Green-Ellis,CIN,2013.0,16.0,220.0,756.0,7.0,8.0,4.0,22.0,0.0,117.8,7.4
Jacquizz Rodgers,ATL,2013.0,15.0,97.0,333.0,2.0,62.0,52.0,341.0,2.0,115.4,7.7
Shane Vereen,NE,2013.0,8.0,44.0,208.0,1.0,69.0,47.0,427.0,3.0,111.0,13.9
Lamar Miller,MIA,2013.0,16.0,177.0,709.0,2.0,35.0,26.0,170.0,0.0,110.9,6.9
