Jimmy Graham,NO,2014.0,6.0,92.0,1146.0,11.0,226.6
Julius Thomas,DEN,2014.0,4.0,78.0,895.0,11.0,194.5
Rob Gronkowski,NE,2014.0,10.0,60.0,847.0,8.0,162.7
Jordan Cameron,CLE,2014.0,4.0,78.0,876.0,6.0,162.6
Jordan Reed,WAS,2014.0,10.0,68.0,785.0,7.0,152.5
Greg Olsen,CAR,2014.0,12.0,71.0,814.0,6.0,150.9
Kyle Rudolph,MIN,2014.0,10.0,70.0,745.0,6.0,145.5
Jason Witten,DAL,2014.0,11.0,68.0,744.0,6.0,144.4
Vernon Davis,SF,2014.0,8.0,51.0,677.0,8.0,139.2
Dennis Pitta,BAL,2014.0,11.0,63.0,685.0,6.0,136.0
Martellus Bennett,CHI,2014.0,9.0,68.0,712.0,5.0,135.2
Charles Clay,MIA,2014.0,5.0,62.0,707.0,5.0,131.7
Heath Miller,PIT,2014.0,12.0,64.0,682.0,5.0,130.2
Delanie Walker,TEN,2014.0,9.0,61.0,636.0,5.0,124.1
Zach Ertz,PHI,2014.0,7.0,48.0,611.0,6.0,119.1
Dwayne Allen,IND,2014.0,10.0,55.0,613.0,5.0,118.8
Antonio Gates,SD,2014.0,10.0,53.0,602.0,5.0,114.7
Ladarius Green,SD,2014.0,10.0,49.0,584.0,5.0,112.9
Jared Cook,STL,2014.0,4.0,50.0,600.0,4.0,107.0
Garrett Graham,HOU,2014.0,10.0,56.0,555.0,4.0,105.5
Tyler Eifert,CIN,2014.0,4.0,51.0,531.0,4.0,102.6
Travis Kelce,KC,2014.0,6.0,45.0,527.0,4.0,99.2
Marcedes Lewis,JAC,2014.0,11.0,48.0,510.0,3.0,91.0
Eric Ebron,DET,2014.0,9.0,46.0,485.0,3.0,89.5
Coby Fleener,IND,2014.0,10.0,40.0,435.0,4.0,85.5
Scott Chandler,BUF,2014.0,9.0,38.0,422.0,4.0,85.2
Zach Miller,SEA,2014.0,4.0,38.0,395.0,4.0,82.5
Mychal Rivera,OAK,2014.0,5.0,38.0,415.0,3.0,78.5
Tim Wright,NE,2014.0,10.0,37.0,396.0,3.0,76.1
Gavin Escobar,DAL,2014.0,11.0,35.0,389.0,3.0,74.4
Levine Toilolo,ATL,2014.0,9.0,37.0,367.0,3.0,73.2
Brent Celek,PHI,2014.0,7.0,30.0,376.0,3.0,70.6
Jermaine Gresham,CIN,2014.0,4.0,37.0,388.0,2.0,69.3
Brandon Pettigrew,DET,2014.0,9.0,35.0,335.0,3.0,69.0
Brandon Myers,TB,2014.0,7.0,33.0,344.0,2.0,62.9
Jeff Cumberland,NYJ,2014.0,11.0,31.0,313.0,2.0,58.8
John Carlson,ARI,2014.0,4.0,30.0,306.0,2.0,57.6
Richard Rodgers,GB,2014.0,9.0,28.0,310.0,2.0,57.0
Adrien Robinson,NYG,2014.0,8.0,28.0,324.0,2.0,56.4
David Ausberry,OAK,2014.0,5.0,26.0,300.0,2.0,55.0
Austin Seferian-Jenkins,TB,2014.0,7.0,27.0,277.0,2.0,53.2
Lance Kendricks,STL,2014.0,4.0,25.0,286.0,2.0,53.1
Ben Watson,NO,2014.0,6.0,26.0,275.0,2.0,52.5
Anthony Fasano,KC,2014.0,6.0,29.0,272.0,2.0,51.7
Luke Willson,SEA,2014.0,4.0,23.0,269.0,2.0,50.4
Jace Amaro,NYJ,2014.0,11.0,24.0,256.0,2.0,49.6
Daniel Fells,NYG,2014.0,8.0,23.0,254.0,2.0,48.9
Owen Daniels,BAL,2014.0,11.0,21.0,228.0,2.0,45.3
Zach Sudfeld,NYJ,2014.0,11.0,24.0,256.0,1.0,43.6
Andrew Quarless,GB,2014.0,9.0,18.0,215.0,2.0,42.5
Troy Niklas,ARI,2014.0,4.0,19.0,219.0,1.0,37.4
Clay Harbor,JAC,2014.0,11.0,20.0,212.0,1.0,37.2
Jacob Tamme,DEN,2014.0,4.0,14.0,146.0,2.0,33.6
Brandon Bostick,GB,2014.0,9.0,16.0,187.0,1.0,32.7
Michael Hoomanawanui,NE,2014.0,10.0,16.0,185.0,1.0,32.5
Ed Dickson,CAR,2014.0,12.0,17.0,177.0,1.0,32.2
Joseph Fauria,DET,2014.0,9.0,10.0,95.0,2.0,26.5
Logan Paulsen,WAS,2014.0,10.0,12.0,144.0,1.0,26.4
Ryan Griffin,HOU,2014.0,10.0,13.0,135.0,1.0,26.0
Robert Housler,ARI,2014.0,4.0,16.0,169.0,0.0,24.9
C.J. Fiedorowicz,HOU,2014.0,10.0,10.0,115.0,1.0,22.5
Matt Spaeth,PIT,2014.0,12.0,14.0,136.0,0.0,20.6
Demetrius Harris,KC,2014.0,6.0,11.0,104.0,1.0,19.9
Vance McDonald,SF,2014.0,8.0,8.0,86.0,0.0,12.6
Gary Barnidge,CLE,2014.0,4.0,7.0,77.0,0.0,11.2
James Casey,PHI,2014.0,7.0,4.0,42.0,0.0,6.2
