Arian Foster,HOU,2011.0,11.0,306.0,1376.0,13.0,60.0,512.0,2.0,304.8
Ray Rice,BAL,2011.0,5.0,272.0,1304.0,7.0,72.0,643.0,2.0,282.7
Adrian Peterson,MIN,2011.0,9.0,314.0,1415.0,13.0,36.0,332.0,1.0,268.7
Maurice Jones-Drew,JAC,2011.0,9.0,288.0,1265.0,10.0,47.0,419.0,2.0,259.9
Darren McFadden,OAK,2011.0,8.0,225.0,1103.0,9.0,59.0,535.0,3.0,259.3
Jamaal Charles,KC,2011.0,6.0,247.0,1356.0,7.0,52.0,476.0,2.0,259.2
Chris Johnson,TEN,2011.0,6.0,266.0,1332.0,11.0,42.0,329.0,1.0,253.1
LeSean McCoy,PHI,2011.0,7.0,232.0,1045.0,7.0,66.0,522.0,2.0,237.7
Matt Forte,CHI,2011.0,8.0,235.0,1105.0,5.0,58.0,486.0,3.0,232.1
Rashard Mendenhall,PIT,2011.0,11.0,294.0,1176.0,11.0,31.0,202.0,1.0,223.3
Peyton Hillis,CLE,2011.0,5.0,237.0,997.0,9.0,49.0,365.0,1.0,216.7
Shonn Greene,NYJ,2011.0,8.0,291.0,1279.0,9.0,29.0,206.0,0.0,211.0
Felix Jones,DAL,2011.0,5.0,237.0,995.0,6.0,57.0,416.0,1.0,209.6
Jahvid Best,DET,2011.0,9.0,218.0,915.0,5.0,60.0,460.0,2.0,209.5
Ahmad Bradshaw,NYG,2011.0,7.0,230.0,1105.0,7.0,46.0,337.0,1.0,207.2
Frank Gore,SF,2011.0,7.0,231.0,1017.0,6.0,46.0,385.0,2.0,205.2
Beanie Wells,ARI,2011.0,6.0,270.0,1160.0,9.0,26.0,193.0,0.0,200.3
Steven Jackson,STL,2011.0,5.0,273.0,1146.0,5.0,42.0,352.0,1.0,198.8
LeGarrette Blount,TB,2011.0,8.0,303.0,1332.0,8.0,14.0,85.0,0.0,194.7
Knowshon Moreno,DEN,2011.0,6.0,208.0,959.0,5.0,45.0,335.0,2.0,193.9
Cedric Benson,CIN,2011.0,7.0,293.0,1170.0,7.0,26.0,160.0,1.0,190.0
Fred Jackson,BUF,2011.0,7.0,226.0,1019.0,7.0,32.0,236.0,1.0,187.5
Michael Turner,ATL,2011.0,8.0,276.0,1213.0,10.0,8.0,52.0,0.0,186.5
Mark Ingram,NO,2011.0,11.0,242.0,966.0,7.0,32.0,265.0,1.0,185.1
Ryan Mathews,SD,2011.0,6.0,211.0,948.0,7.0,36.0,239.0,1.0,184.7
Reggie Bush,MIA,2011.0,5.0,167.0,700.0,4.0,56.0,435.0,2.0,177.5
Mike Tolbert,SD,2011.0,6.0,164.0,736.0,9.0,42.0,284.0,0.0,177.0
Marshawn Lynch,SEA,2011.0,6.0,200.0,839.0,8.0,31.0,233.0,1.0,176.7
