Ray Rice,BAL,2011.0,16.0,291.0,1364.0,12.0,104.0,76.0,704.0,3.0,330.8,20.7
LeSean McCoy,PHI,2011.0,15.0,273.0,1309.0,17.0,69.0,48.0,315.0,3.0,304.4,20.3
Maurice Jones-Drew,JAC,2011.0,16.0,343.0,1606.0,8.0,64.0,43.0,374.0,3.0,283.5,17.7
Arian Foster,HOU,2011.0,13.0,278.0,1224.0,10.0,72.0,53.0,617.0,2.0,276.6,21.3
Marshawn Lynch,SEA,2011.0,15.0,285.0,1204.0,12.0,41.0,28.0,212.0,1.0,229.6,15.3
Darren Sproles,NO,2011.0,16.0,87.0,603.0,2.0,111.0,86.0,710.0,7.0,228.3,14.3
Michael Turner,ATL,2011.0,16.0,301.0,1340.0,11.0,26.0,17.0,168.0,0.0,221.3,13.8
Ryan Mathews,SD,2011.0,14.0,222.0,1091.0,6.0,59.0,50.0,455.0,0.0,211.6,15.1
Michael Bush,OAK,2011.0,16.0,256.0,977.0,7.0,47.0,37.0,418.0,1.0,204.0,12.8
Steven Jackson,STL,2011.0,15.0,260.0,1145.0,5.0,58.0,42.0,333.0,1.0,202.8,13.5
Reggie Bush,MIA,2011.0,15.0,217.0,1097.0,6.0,52.0,43.0,296.0,1.0,198.8,13.3
Adrian Peterson,MIN,2011.0,12.0,209.0,973.0,12.0,23.0,18.0,139.0,1.0,198.2,16.5
Chris Johnson,TEN,2011.0,16.0,262.0,1047.0,4.0,79.0,57.0,418.0,0.0,197.0,12.3
Matt Forte,CHI,2011.0,12.0,204.0,999.0,3.0,76.0,52.0,490.0,1.0,194.9,16.2
Fred Jackson,BUF,2011.0,10.0,170.0,934.0,6.0,50.0,39.0,442.0,0.0,189.1,18.9
Frank Gore,SF,2011.0,16.0,282.0,1211.0,8.0,31.0,17.0,114.0,0.0,185.0,11.6
Shonn Greene,NYJ,2011.0,16.0,253.0,1054.0,6.0,41.0,30.0,211.0,0.0,177.5,11.1
Mike Tolbert,SD,2011.0,15.0,121.0,490.0,8.0,79.0,54.0,433.0,2.0,177.3,11.8
Ahmad Bradshaw,NYG,2011.0,12.0,171.0,659.0,9.0,44.0,34.0,267.0,2.0,173.6,14.5
Jonathan Stewart,CAR,2011.0,16.0,142.0,761.0,4.0,61.0,47.0,413.0,1.0,170.9,10.7
Beanie Wells,ARI,2011.0,15.0,245.0,1047.0,10.0,16.0,10.0,52.0,0.0,170.9,11.4
Rashard Mendenhall,PIT,2011.0,15.0,228.0,928.0,9.0,28.0,18.0,154.0,0.0,169.2,11.3
Pierre Thomas,NO,2011.0,16.0,110.0,562.0,5.0,59.0,50.0,425.0,1.0,157.7,9.9
Willis McGahee,DEN,2011.0,15.0,249.0,1199.0,4.0,20.0,12.0,51.0,1.0,155.0,10.3
Cedric Benson,CIN,2011.0,15.0,273.0,1067.0,6.0,22.0,15.0,82.0,0.0,154.4,10.3
BenJarvus Green-Ellis,NE,2011.0,16.0,180.0,665.0,11.0,13.0,9.0,159.0,0.0,152.9,9.6
DeAngelo Williams,CAR,2011.0,16.0,155.0,836.0,7.0,25.0,16.0,135.0,0.0,147.1,9.2
Roy Helu,WAS,2011.0,15.0,151.0,640.0,2.0,60.0,49.0,379.0,1.0,140.4,9.4
C.J. Spiller,BUF,2011.0,16.0,107.0,561.0,4.0,53.0,39.0,269.0,2.0,138.5,8.7
DeMarco Murray,DAL,2011.0,13.0,163.0,895.0,2.0,35.0,26.0,183.0,0.0,132.8,10.2
Ben Tate,HOU,2011.0,15.0,175.0,942.0,4.0,19.0,13.0,98.0,0.0,128.5,8.6
Brandon Jacobs,NYG,2011.0,14.0,152.0,571.0,7.0,23.0,15.0,128.0,1.0,125.4,9.0
LeGarrette Blount,TB,2011.0,14.0,184.0,781.0,5.0,25.0,15.0,148.0,0.0,124.4,8.9
Darren McFadden,OAK,2011.0,7.0,113.0,614.0,4.0,23.0,19.0,154.0,1.0,114.3,16.3
Dexter McCluster,KC,2011.0,16.0,114.0,516.0,1.0,64.0,46.0,328.0,1.0,113.4,7.1
LaDainian Tomlinson,NYJ,2011.0,14.0,75.0,280.0,1.0,60.0,42.0,449.0,2.0,111.9,8.0
Donald Brown,IND,2011.0,16.0,134.0,645.0,5.0,19.0,16.0,86.0,0.0,111.1,6.9
Ryan Grant,GB,2011.0,15.0,134.0,559.0,2.0,24.0,19.0,268.0,1.0,108.2,7.2
Toby Gerhart,MIN,2011.0,16.0,109.0,531.0,1.0,28.0,23.0,190.0,3.0,107.6,6.7
Kevin Smith,DET,2011.0,7.0,72.0,356.0,4.0,28.0,22.0,179.0,3.0,104.5,14.9
Jahvid Best,DET,2011.0,6.0,84.0,390.0,2.0,40.0,27.0,287.0,1.0,99.2,16.5
Peyton Hillis,CLE,2011.0,10.0,161.0,587.0,3.0,34.0,22.0,130.0,0.0,98.7,9.9
Felix Jones,DAL,2011.0,12.0,128.0,577.0,1.0,44.0,33.0,221.0,0.0,98.3,8.2
James Starks,GB,2011.0,13.0,133.0,578.0,1.0,37.0,29.0,216.0,0.0,97.9,7.5
Kendall Hunter,SF,2011.0,16.0,112.0,473.0,2.0,26.0,16.0,195.0,0.0,86.8,5.4
Mark Ingram,NO,2011.0,10.0,122.0,474.0,5.0,13.0,11.0,46.0,0.0,85.5,8.6
Marion Barber,CHI,2011.0,11.0,113.0,420.0,6.0,9.0,5.0,50.0,0.0,83.5,7.6
Jackie Battle,KC,2011.0,15.0,149.0,597.0,2.0,13.0,9.0,68.0,0.0,83.0,5.5
Maurice Morris,DET,2011.0,16.0,80.0,316.0,1.0,35.0,26.0,230.0,1.0,79.6,5.0
Isaac Redman,PIT,2011.0,16.0,110.0,479.0,3.0,22.0,18.0,78.0,0.0,78.7,4.9
Daniel Thomas,MIA,2011.0,13.0,165.0,581.0,0.0,16.0,12.0,72.0,1.0,75.3,5.8
Lance Ball,DEN,2011.0,16.0,96.0,402.0,1.0,32.0,16.0,148.0,1.0,71.0,4.4
Ricky Williams,BAL,2011.0,16.0,108.0,444.0,2.0,20.0,13.0,83.0,0.0,67.2,4.2
Bernard Scott,CIN,2011.0,16.0,112.0,380.0,3.0,17.0,13.0,38.0,0.0,66.3,4.1
Joseph Addai,IND,2011.0,12.0,118.0,433.0,1.0,22.0,15.0,93.0,0.0,66.1,5.5
Chris Ogbonnaya,HOU,2011.0,13.0,76.0,340.0,1.0,31.0,23.0,165.0,0.0,66.0,5.1
Danny Woodhead,NE,2011.0,15.0,77.0,351.0,1.0,31.0,18.0,157.0,0.0,65.8,4.4
Marcel Reece,OAK,2011.0,12.0,17.0,112.0,0.0,36.0,27.0,301.0,2.0,64.8,5.4
Kahlil Bell,CHI,2011.0,13.0,79.0,337.0,0.0,23.0,19.0,133.0,1.0,60.5,4.7
Kregg Lumpkin,TB,2011.0,16.0,31.0,105.0,0.0,53.0,41.0,291.0,0.0,60.1,3.8
Jacquizz Rodgers,ATL,2011.0,16.0,57.0,205.0,1.0,27.0,21.0,188.0,1.0,59.8,3.7
John Kuhn,GB,2011.0,16.0,30.0,78.0,4.0,18.0,15.0,77.0,2.0,59.0,3.7
LaRod Stephens-Howling,ARI,2011.0,14.0,43.0,167.0,0.0,17.0,13.0,234.0,2.0,58.6,4.2
Tim Hightower,WAS,2011.0,5.0,84.0,321.0,1.0,15.0,10.0,78.0,1.0,56.9,11.4
Cadillac Williams,STL,2011.0,12.0,87.0,361.0,1.0,23.0,14.0,93.0,0.0,56.4,4.7
Javon Ringer,TEN,2011.0,12.0,59.0,185.0,1.0,36.0,28.0,187.0,0.0,55.2,4.6
Thomas Jones,KC,2011.0,16.0,153.0,478.0,0.0,7.0,5.0,43.0,0.0,54.6,3.4
Stevan Ridley,NE,2011.0,14.0,88.0,443.0,1.0,5.0,3.0,13.0,0.0,53.1,3.8
Jason Snelling,ATL,2011.0,15.0,44.0,151.0,0.0,33.0,26.0,179.0,1.0,52.0,3.5
Earnest Graham,TB,2011.0,7.0,37.0,206.0,0.0,31.0,26.0,163.0,0.0,49.9,7.1
Delone Carter,IND,2011.0,16.0,101.0,377.0,2.0,8.0,5.0,18.0,0.0,48.0,3.0
D.J. Ware,NYG,2011.0,16.0,46.0,163.0,0.0,37.0,27.0,170.0,0.0,46.8,2.9
Montario Hardesty,CLE,2011.0,10.0,88.0,266.0,0.0,21.0,14.0,122.0,0.0,45.8,4.6
Evan Royster,WAS,2011.0,6.0,56.0,328.0,0.0,14.0,10.0,76.0,0.0,45.4,7.6
Justin Forsett,SEA,2011.0,16.0,46.0,145.0,1.0,34.0,23.0,128.0,0.0,44.8,2.8
Chris Ivory,NO,2011.0,6.0,79.0,374.0,1.0,1.0,0.0,0.0,0.0,43.4,7.2
Leon Washington,SEA,2011.0,16.0,53.0,248.0,1.0,14.0,10.0,48.0,0.0,40.6,2.5
Brian Leonard,CIN,2011.0,13.0,17.0,85.0,0.0,31.0,22.0,210.0,0.0,40.5,3.1
Keiland Williams,DET,2011.0,15.0,58.0,195.0,2.0,8.0,8.0,62.0,0.0,39.7,2.6
Tashard Choice,DAL,2011.0,13.0,57.0,152.0,1.0,30.0,19.0,124.0,0.0,39.1,3.0
Knowshon Moreno,DEN,2011.0,8.0,37.0,179.0,0.0,15.0,11.0,101.0,1.0,37.5,4.7
Jed Collins,NO,2011.0,16.0,4.0,4.0,2.0,14.0,11.0,50.0,2.0,34.9,2.2
Mewelde Moore,PIT,2011.0,12.0,22.0,157.0,0.0,14.0,11.0,104.0,1.0,33.6,2.8
Le'Ron McClain,KC,2011.0,16.0,15.0,51.0,1.0,22.0,14.0,82.0,1.0,32.3,2.0
Deji Karim,JAC,2011.0,12.0,63.0,130.0,0.0,19.0,14.0,120.0,0.0,32.0,2.7
Ryan Torain,WAS,2011.0,9.0,60.0,200.0,1.0,9.0,6.0,23.0,0.0,31.3,3.5
Darrel Young,WAS,2011.0,13.0,6.0,33.0,1.0,19.0,14.0,138.0,0.0,30.1,2.3
Joe McKnight,NYJ,2011.0,15.0,43.0,134.0,0.0,18.0,13.0,139.0,0.0,29.8,2.0
Chester Taylor,ARI,2011.0,12.0,20.0,77.0,1.0,24.0,14.0,91.0,0.0,29.8,2.5
Derrick Ward,HOU,2011.0,12.0,45.0,154.0,2.0,1.0,0.0,0.0,0.0,27.4,2.3
Jacob Hester,SD,2011.0,16.0,28.0,90.0,0.0,18.0,12.0,48.0,1.0,25.8,1.6
Curtis Brinkley,SD,2011.0,10.0,30.0,101.0,1.0,9.0,7.0,41.0,0.0,23.7,2.4
Anthony Dixon,SF,2011.0,16.0,29.0,87.0,2.0,1.0,1.0,6.0,0.0,21.8,1.4
Bruce Miller,SF,2011.0,15.0,4.0,8.0,0.0,15.0,11.0,83.0,1.0,20.6,1.4
Alfonso Smith,ARI,2011.0,15.0,30.0,102.0,1.0,5.0,3.0,21.0,0.0,19.8,1.3
Brandon Saine,GB,2011.0,8.0,18.0,69.0,0.0,12.0,10.0,69.0,0.0,18.8,2.4
Vonta Leach,BAL,2011.0,16.0,12.0,35.0,0.0,27.0,15.0,69.0,0.0,17.9,1.1
Mossis Madu,TB,2011.0,9.0,15.0,55.0,0.0,12.0,10.0,72.0,0.0,17.7,2.0
Ronnie Brown,PHI,2011.0,16.0,42.0,136.0,1.0,2.0,0.0,0.0,0.0,17.6,1.1
Lex Hilliard,MIA,2011.0,16.0,16.0,41.0,1.0,7.0,5.0,49.0,0.0,17.5,1.1
Jeremiah Johnson,DEN,2011.0,8.0,14.0,77.0,0.0,9.0,7.0,62.0,0.0,17.4,2.2
Ovie Mughelli,ATL,2011.0,7.0,2.0,1.0,0.0,8.0,4.0,25.0,2.0,16.6,2.4
Michael Robinson,SEA,2011.0,14.0,4.0,7.0,0.0,14.0,9.0,74.0,1.0,16.6,1.2
Spencer Larsen,DEN,2011.0,16.0,14.0,44.0,0.0,9.0,9.0,76.0,0.0,16.5,1.0
Phillip Tanner,DAL,2011.0,9.0,22.0,76.0,1.0,2.0,2.0,19.0,0.0,16.5,1.8
Steve Slaton,HOU,2011.0,6.0,24.0,84.0,1.0,4.0,3.0,3.0,0.0,16.2,2.7
Jamaal Charles,KC,2011.0,2.0,12.0,83.0,0.0,6.0,5.0,9.0,1.0,15.7,7.9
Dion Lewis,PHI,2011.0,14.0,23.0,102.0,1.0,1.0,1.0,-3.0,0.0,14.4,1.0
Henry Hynoski,NYG,2011.0,11.0,0.0,0.0,0.0,16.0,12.0,83.0,0.0,14.3,1.3
Jamie Harper,TEN,2011.0,14.0,17.0,44.0,1.0,6.0,4.0,32.0,0.0,13.6,1.0
Sammy Morris,DAL,2011.0,3.0,28.0,98.0,0.0,7.0,5.0,13.0,0.0,13.6,4.5
Lorenzo Booker,MIN,2011.0,15.0,13.0,52.0,0.0,14.0,8.0,82.0,0.0,13.4,0.9
Jonathan Dwyer,PIT,2011.0,7.0,16.0,123.0,0.0,1.0,1.0,6.0,0.0,13.4,1.9
Kevin Faulk,NE,2011.0,7.0,17.0,57.0,0.0,9.0,7.0,34.0,0.0,12.6,1.8
John Conner,NYJ,2011.0,16.0,13.0,44.0,1.0,5.0,2.0,9.0,0.0,12.3,0.8
Shane Vereen,NE,2011.0,5.0,15.0,57.0,1.0,0.0,0.0,0.0,0.0,11.7,2.3
Anthony Sherman,ARI,2011.0,15.0,1.0,3.0,0.0,9.0,8.0,72.0,0.0,11.5,0.8
Taiwan Jones,OAK,2011.0,10.0,16.0,73.0,0.0,3.0,2.0,25.0,0.0,10.8,1.1
Greg Jones,JAC,2011.0,16.0,2.0,7.0,1.0,9.0,4.0,19.0,0.0,10.6,0.7
Josh Baker,NYJ,2011.0,11.0,0.0,0.0,0.0,4.0,3.0,27.0,1.0,10.2,0.9
John Clay,PIT,2011.0,2.0,10.0,41.0,1.0,0.0,0.0,0.0,0.0,10.1,5.1
Ahmard Hall,TEN,2011.0,12.0,6.0,24.0,0.0,14.0,9.0,46.0,0.0,9.5,0.8
Rock Cartwright,OAK,2011.0,15.0,4.0,45.0,0.0,6.0,4.0,24.0,0.0,8.9,0.6
Tyler Clutts,CHI,2011.0,16.0,0.0,0.0,0.0,10.0,8.0,48.0,0.0,8.8,0.6
Erik Lorig,TB,2011.0,16.0,0.0,0.0,0.0,9.0,6.0,53.0,0.0,8.3,0.5
Jerome Felton,CAR,2011.0,14.0,3.0,10.0,0.0,7.0,4.0,40.0,0.0,7.0,0.5
Owen Marecic,CLE,2011.0,14.0,4.0,8.0,0.0,7.0,5.0,31.0,0.0,6.4,0.5
Jerious Norwood,STL,2011.0,9.0,24.0,61.0,0.0,1.0,0.0,0.0,0.0,6.1,0.7
Tony Fiammetta,DAL,2011.0,10.0,4.0,4.0,0.0,5.0,3.0,39.0,0.0,5.8,0.6
Owen Schmitt,PHI,2011.0,16.0,4.0,6.0,0.0,7.0,3.0,32.0,0.0,5.3,0.3
DuJuan Harris,JAC,2011.0,5.0,9.0,42.0,0.0,2.0,1.0,4.0,0.0,5.1,1.0
Montell Owens,JAC,2011.0,13.0,10.0,39.0,0.0,3.0,2.0,2.0,0.0,5.1,0.4
Jerome Harrison,DET,2011.0,4.0,14.0,41.0,0.0,2.0,1.0,3.0,0.0,4.9,1.2
