Rob Gronkowski,NE,2016.0,9.0,77.0,1121.0,11.0,216.6
Jordan Reed,WAS,2016.0,9.0,85.0,1008.0,7.0,183.3
Greg Olsen,CAR,2016.0,7.0,72.0,904.0,7.0,166.4
Travis Kelce,KC,2016.0,5.0,68.0,836.0,6.0,149.6
Antonio Gates,SD,2016.0,11.0,68.0,787.0,6.0,148.7
Delanie Walker,TEN,2016.0,13.0,66.0,805.0,6.0,147.5
Gary Barnidge,CLE,2016.0,13.0,66.0,778.0,6.0,144.8
Coby Fleener,NO,2016.0,5.0,65.0,775.0,6.0,144.0
Dwayne Allen,IND,2016.0,10.0,64.0,677.0,6.0,133.7
Zach Ertz,PHI,2016.0,4.0,61.0,711.0,5.0,131.6
Jason Witten,DAL,2016.0,7.0,69.0,701.0,4.0,126.6
Julius Thomas,JAC,2016.0,5.0,57.0,577.0,7.0,126.2
Martellus Bennett,NE,2016.0,9.0,50.0,636.0,6.0,124.6
Tyler Eifert,CIN,2016.0,9.0,54.0,655.0,5.0,122.5
Eric Ebron,DET,2016.0,10.0,58.0,609.0,5.0,119.9
Zach Miller,CHI,2016.0,9.0,52.0,575.0,6.0,119.5
Charles Clay,BUF,2016.0,10.0,57.0,606.0,5.0,119.1
Jared Cook,GB,2016.0,4.0,50.0,565.0,5.0,111.5
Will Tye,NYG,2016.0,8.0,48.0,535.0,4.0,101.5
Kyle Rudolph,MIN,2016.0,6.0,49.0,522.0,4.0,100.7
Jimmy Graham,SEA,2016.0,5.0,45.0,532.0,4.0,97.7
Vance McDonald,SF,2016.0,8.0,43.0,485.0,4.0,92.0
Clive Walford,OAK,2016.0,10.0,40.0,466.0,4.0,90.6
Jesse James,PIT,2016.0,8.0,44.0,488.0,3.0,88.8
Jordan Cameron,MIA,2016.0,8.0,41.0,455.0,4.0,88.0
Richard Rodgers,GB,2016.0,4.0,40.0,385.0,4.0,82.5
Jacob Tamme,ATL,2016.0,11.0,43.0,487.0,2.0,80.2
Virgil Green,DEN,2016.0,11.0,38.0,426.0,3.0,79.6
Cameron Brate,TB,2016.0,6.0,35.0,419.0,3.0,77.4
Crockett Gillmore,BAL,2016.0,8.0,30.0,369.0,3.0,69.9
Luke Willson,SEA,2016.0,5.0,29.0,345.0,2.0,61.0
Garrett Celek,SF,2016.0,8.0,29.0,326.0,2.0,59.1
Hunter Henry,SD,2016.0,11.0,29.0,325.0,2.0,59.0
Austin Seferian-Jenkins,TB,2016.0,6.0,25.0,312.0,2.0,53.7
Lance Kendricks,LAR,2016.0,8.0,32.0,316.0,1.0,53.6
Brent Celek,PHI,2016.0,4.0,26.0,285.0,2.0,53.5
Darren Fells,ARI,2016.0,9.0,24.0,287.0,2.0,52.7
Ryan Griffin,HOU,2016.0,9.0,27.0,267.0,2.0,52.2
Larry Donnell,NYG,2016.0,8.0,24.0,256.0,2.0,49.6
Josh Hill,NO,2016.0,5.0,27.0,266.0,1.0,46.1
C.J. Fiedorowicz,HOU,2016.0,9.0,20.0,226.0,2.0,44.6
Maxx Williams,BAL,2016.0,8.0,19.0,224.0,2.0,43.9
Anthony Fasano,TEN,2016.0,13.0,18.0,216.0,2.0,42.6
Jeff Heuerman,DEN,2016.0,11.0,21.0,226.0,1.0,39.1
Niles Paul,WAS,2016.0,9.0,26.0,256.0,0.0,38.6
Tyler Kroft,CIN,2016.0,9.0,21.0,216.0,1.0,38.1
Mychal Rivera,OAK,2016.0,10.0,20.0,215.0,1.0,35.5
Ladarius Green,PIT,2016.0,8.0,19.0,215.0,1.0,35.0
Marcedes Lewis,JAC,2016.0,5.0,18.0,195.0,1.0,34.5
Gavin Escobar,DAL,2016.0,7.0,18.0,189.0,1.0,33.9
Cole Wick,DET,2016.0,10.0,15.0,155.0,1.0,29.0
Tyler Higbee,LAR,2016.0,8.0,15.0,146.0,1.0,28.1
Demetrius Harris,KC,2016.0,5.0,13.0,135.0,1.0,26.0
Kellen Davis,NYJ,2016.0,11.0,12.0,135.0,1.0,25.5
Dennis Pitta,BAL,2016.0,8.0,11.0,131.0,1.0,24.6
Jack Doyle,IND,2016.0,10.0,11.0,121.0,1.0,23.6
Dion Sims,MIA,2016.0,8.0,11.0,114.0,1.0,22.9
Ed Dickson,CAR,2016.0,7.0,10.0,104.0,1.0,21.4
Austin Hooper,ATL,2016.0,11.0,13.0,146.0,0.0,21.1
Blake Bell,SF,2016.0,8.0,11.0,114.0,0.0,16.9
Brandon Bostick,NYJ,2016.0,11.0,8.0,91.0,0.0,13.1
Vernon Davis,WAS,2016.0,9.0,7.0,89.0,0.0,12.4
Logan Paulsen,CHI,2016.0,9.0,7.0,78.0,0.0,11.3
Jerell Adams,NYG,2016.0,8.0,7.0,77.0,0.0,11.2
Levine Toilolo,ATL,2016.0,11.0,7.0,75.0,0.0,11.0
Justin Perillo,GB,2016.0,4.0,6.0,76.0,0.0,10.6
Trey Burton,PHI,2016.0,4.0,6.0,72.0,0.0,10.2
Troy Niklas,ARI,2016.0,9.0,5.0,66.0,0.0,9.1
Ryan Hewitt,CIN,2016.0,9.0,5.0,56.0,0.0,8.1
James O'Shaughnessy,KC,2016.0,5.0,5.0,55.0,0.0,8.0
James Hanna,DAL,2016.0,7.0,4.0,46.0,0.0,6.6
Nic Jacobs,JAC,2016.0,5.0,4.0,46.0,0.0,6.6
Brandon Myers,TB,2016.0,6.0,4.0,46.0,0.0,6.6
Brandon Pettigrew,DET,2016.0,10.0,4.0,45.0,0.0,6.5
Sean McGrath,SD,2016.0,11.0,4.0,44.0,0.0,6.4
Lee Smith,OAK,2016.0,10.0,2.0,27.0,0.0,3.7
MyCole Pruitt,MIN,2016.0,6.0,2.0,26.0,0.0,3.6
Clay Harbor,NE,2016.0,9.0,2.0,26.0,0.0,3.6
Derek Carrier,WAS,2016.0,9.0,2.0,22.0,0.0,3.2
Rhett Ellison,MIN,2016.0,6.0,1.0,14.0,0.0,1.9
