David Johnson,ARI,2016.0,9.0,236.0,1086.0,10.0,66.0,545.0,3.0,270.1
Lamar Miller,HOU,2016.0,9.0,275.0,1265.0,9.0,53.0,416.0,1.0,252.6
Adrian Peterson,MIN,2016.0,6.0,297.0,1366.0,10.0,33.0,214.0,1.0,232.5
Todd Gurley,LAR,2016.0,8.0,278.0,1281.0,9.0,32.0,245.0,1.0,224.6
Devonta Freeman,ATL,2016.0,11.0,206.0,887.0,8.0,59.0,445.0,2.0,218.7
Ezekiel Elliott,DAL,2016.0,7.0,260.0,1145.0,9.0,37.0,271.0,1.0,216.1
Le'Veon Bell,PIT,2016.0,8.0,198.0,910.0,7.0,51.0,375.0,3.0,210.0
Mark Ingram,NO,2016.0,5.0,188.0,848.0,8.0,52.0,366.0,2.0,203.4
LeSean McCoy,BUF,2016.0,10.0,245.0,1077.0,6.0,42.0,312.0,1.0,197.9
C.J. Anderson,DEN,2016.0,11.0,225.0,1014.0,7.0,37.0,285.0,1.0,194.4
Eddie Lacy,GB,2016.0,4.0,250.0,1098.0,7.0,31.0,248.0,1.0,194.1
DeMarco Murray,TEN,2016.0,13.0,220.0,967.0,6.0,40.0,295.0,2.0,192.2
Matt Forte,NYJ,2016.0,11.0,218.0,917.0,5.0,49.0,377.0,2.0,191.9
Jamaal Charles,KC,2016.0,5.0,189.0,905.0,7.0,38.0,289.0,2.0,190.4
Doug Martin,TB,2016.0,6.0,255.0,1149.0,5.0,32.0,228.0,1.0,189.7
Latavius Murray,OAK,2016.0,10.0,232.0,1022.0,6.0,34.0,245.0,0.0,177.7
Jeremy Hill,CIN,2016.0,9.0,221.0,927.0,9.0,17.0,115.0,1.0,168.7
Jeremy Langford,CHI,2016.0,9.0,202.0,809.0,5.0,35.0,276.0,2.0,166.0
Danny Woodhead,SD,2016.0,11.0,81.0,301.0,2.0,78.0,622.0,4.0,165.3
Duke Johnson,CLE,2016.0,13.0,132.0,516.0,3.0,64.0,514.0,2.0,163.0
Thomas Rawls,SEA,2016.0,5.0,205.0,985.0,6.0,22.0,165.0,0.0,162.0
Melvin Gordon,SD,2016.0,11.0,216.0,887.0,4.0,38.0,245.0,1.0,160.2
Carlos Hyde,SF,2016.0,8.0,217.0,931.0,5.0,33.0,224.0,0.0,160.0
Giovani Bernard,CIN,2016.0,9.0,150.0,676.0,2.0,51.0,426.0,2.0,157.7
Jonathan Stewart,CAR,2016.0,7.0,220.0,946.0,6.0,15.0,106.0,1.0,150.7
Arian Foster,MIA,2016.0,8.0,170.0,715.0,5.0,35.0,267.0,1.0,149.7
Rashad Jennings,NYG,2016.0,8.0,173.0,745.0,5.0,33.0,242.0,1.0,147.2
Charles Sims,TB,2016.0,6.0,106.0,488.0,2.0,48.0,418.0,3.0,144.6
Ameer Abdullah,DET,2016.0,10.0,184.0,755.0,4.0,37.0,266.0,1.0,144.6
Ryan Mathews,PHI,2016.0,4.0,168.0,755.0,5.0,28.0,206.0,1.0,142.1
Matt Jones,WAS,2016.0,9.0,195.0,819.0,5.0,22.0,172.0,1.0,142.1
T.J. Yeldon,JAC,2016.0,5.0,178.0,712.0,3.0,40.0,290.0,1.0,140.2
Frank Gore,IND,2016.0,10.0,182.0,729.0,5.0,26.0,211.0,1.0,139.0
Theo Riddick,DET,2016.0,10.0,53.0,205.0,0.0,73.0,599.0,3.0,132.9
Isaiah Crowell,CLE,2016.0,13.0,179.0,771.0,5.0,19.0,156.0,0.0,130.2
DeAngelo Williams,PIT,2016.0,8.0,133.0,585.0,4.0,29.0,229.0,1.0,123.9
Jay Ajayi,MIA,2016.0,8.0,150.0,646.0,3.0,28.0,212.0,1.0,123.8
Bilal Powell,NYJ,2016.0,11.0,83.0,365.0,2.0,44.0,367.0,2.0,119.2
Darren Sproles,PHI,2016.0,4.0,80.0,330.0,3.0,43.0,316.0,2.0,114.1
Shaun Draughn,SF,2016.0,8.0,106.0,412.0,3.0,43.0,286.0,1.0,113.3
LeGarrette Blount,NE,2016.0,9.0,153.0,656.0,7.0,6.0,37.0,0.0,112.3
Shane Vereen,NYG,2016.0,8.0,47.0,202.0,0.0,58.0,466.0,3.0,111.8
Spencer Ware,KC,2016.0,5.0,115.0,516.0,4.0,28.0,137.0,1.0,109.3
Chris Ivory,JAC,2016.0,5.0,142.0,595.0,4.0,19.0,126.0,0.0,103.6
Benny Cunningham,LAR,2016.0,8.0,82.0,346.0,2.0,44.0,275.0,1.0,102.1
Chris Thompson,WAS,2016.0,9.0,60.0,272.0,1.0,43.0,316.0,2.0,98.3
Devontae Booker,DEN,2016.0,11.0,106.0,446.0,3.0,20.0,155.0,1.0,94.1
Tevin Coleman,ATL,2016.0,11.0,108.0,485.0,3.0,21.0,145.0,1.0,93.5
James White,NE,2016.0,9.0,57.0,215.0,1.0,42.0,327.0,2.0,93.2
Terrance West,BAL,2016.0,8.0,101.0,425.0,3.0,20.0,159.0,0.0,86.4
Javorius Allen,BAL,2016.0,8.0,81.0,325.0,2.0,29.0,229.0,1.0,85.9
C.J. Spiller,NO,2016.0,5.0,68.0,265.0,1.0,37.0,267.0,1.0,83.7
Kenneth Dixon,BAL,2016.0,8.0,95.0,416.0,3.0,23.0,146.0,0.0,83.7
James Starks,GB,2016.0,4.0,107.0,426.0,2.0,20.0,156.0,0.0,76.2
DeAndre Washington,OAK,2016.0,10.0,85.0,376.0,3.0,17.0,132.0,0.0,75.3
Jordan Howard,CHI,2016.0,9.0,104.0,447.0,3.0,10.0,74.0,0.0,75.1
Jerick McKinnon,MIN,2016.0,6.0,75.0,336.0,2.0,26.0,166.0,0.0,73.2
Derrick Henry,TEN,2016.0,13.0,114.0,456.0,3.0,8.0,47.0,0.0,72.3
Tim Hightower,NO,2016.0,5.0,84.0,346.0,3.0,15.0,116.0,0.0,71.7
C.J. Prosise,SEA,2016.0,5.0,33.0,146.0,0.0,39.0,303.0,1.0,70.4
Christine Michael,SEA,2016.0,5.0,106.0,465.0,2.0,10.0,65.0,0.0,70.0
Justin Forsett,BAL,2016.0,8.0,104.0,456.0,2.0,11.0,72.0,0.0,68.3
Robert Turbin,IND,2016.0,10.0,71.0,285.0,2.0,21.0,146.0,0.0,63.6
Alfred Morris,DAL,2016.0,7.0,100.0,401.0,3.0,5.0,29.0,0.0,63.5
Mike Tolbert,CAR,2016.0,7.0,56.0,211.0,2.0,18.0,135.0,1.0,59.6
Chris Johnson,ARI,2016.0,9.0,72.0,346.0,2.0,11.0,77.0,0.0,57.8
Rob Kelley,WAS,2016.0,9.0,71.0,313.0,2.0,13.0,75.0,0.0,57.3
Wendell Smallwood,PHI,2016.0,4.0,75.0,329.0,2.0,11.0,86.0,0.0,57.0
Zach Zenner,DET,2016.0,10.0,84.0,345.0,3.0,3.0,21.0,0.0,56.1
Andre Ellington,ARI,2016.0,9.0,50.0,225.0,1.0,20.0,165.0,0.0,55.0
Paul Perkins,NYG,2016.0,8.0,72.0,315.0,1.0,14.0,105.0,0.0,53.0
Marcel Reece,OAK,2016.0,10.0,14.0,57.0,0.0,27.0,210.0,2.0,52.2
Tyler Ervin,HOU,2016.0,9.0,43.0,136.0,1.0,26.0,177.0,0.0,50.3
Darren McFadden,DAL,2016.0,7.0,43.0,185.0,1.0,17.0,129.0,1.0,49.9
Dion Lewis,NE,2016.0,9.0,46.0,210.0,1.0,12.0,104.0,1.0,49.4
Cameron Artis-Payne,CAR,2016.0,7.0,75.0,313.0,1.0,9.0,63.0,0.0,48.1
Charcandrick West,KC,2016.0,5.0,51.0,215.0,2.0,11.0,81.0,0.0,47.1
Ka'Deem Carey,CHI,2016.0,9.0,57.0,246.0,2.0,9.0,72.0,0.0,46.3
Alfred Blue,HOU,2016.0,9.0,74.0,287.0,1.0,8.0,56.0,0.0,44.3
Antonio Andrews,TEN,2016.0,13.0,41.0,187.0,1.0,15.0,118.0,0.0,44.0
Reggie Bush,BUF,2016.0,10.0,37.0,169.0,1.0,14.0,113.0,0.0,41.2
Mike Gillislee,BUF,2016.0,10.0,50.0,228.0,1.0,9.0,77.0,0.0,41.0
D.J. Foster,NE,2016.0,9.0,42.0,184.0,1.0,9.0,66.0,0.0,35.5
Kenyan Drake,MIA,2016.0,8.0,35.0,146.0,1.0,11.0,85.0,0.0,34.6
Jordan Todman,IND,2016.0,10.0,35.0,147.0,0.0,13.0,88.0,0.0,30.0
Brandon Bolden,NE,2016.0,9.0,51.0,189.0,0.0,7.0,45.0,0.0,26.9
Jonathan Williams,BUF,2016.0,10.0,36.0,155.0,1.0,4.0,26.0,0.0,26.1
Jamize Olawale,OAK,2016.0,10.0,22.0,86.0,0.0,12.0,79.0,0.0,22.5
Orleans Darkwa,NYG,2016.0,8.0,31.0,121.0,1.0,3.0,26.0,0.0,22.2
Denard Robinson,JAC,2016.0,5.0,22.0,81.0,0.0,11.0,85.0,0.0,22.1
Mike James,TB,2016.0,6.0,31.0,138.0,0.0,3.0,22.0,0.0,17.5
Zach Line,MIN,2016.0,6.0,3.0,14.0,0.0,13.0,82.0,0.0,16.1
Lance Dunbar,DAL,2016.0,7.0,29.0,114.0,0.0,4.0,26.0,0.0,16.0
Rex Burkhead,CIN,2016.0,9.0,3.0,11.0,0.0,12.0,82.0,0.0,15.3
Mike Davis,SF,2016.0,8.0,23.0,101.0,0.0,4.0,29.0,0.0,15.0
Jonathan Grimes,HOU,2016.0,9.0,29.0,112.0,0.0,3.0,20.0,0.0,14.7
Patrick DiMarco,ATL,2016.0,11.0,1.0,5.0,0.0,11.0,85.0,0.0,14.5
Taiwan Jones,OAK,2016.0,10.0,8.0,35.0,0.0,6.0,50.0,0.0,11.5
Derek Watt,SD,2016.0,11.0,7.0,29.0,0.0,6.0,46.0,0.0,10.5
Anthony Sherman,KC,2016.0,5.0,2.0,7.0,0.0,8.0,56.0,0.0,10.3
