Chris Johnson,TEN,2010.0,9.0,294.0,1472.0,12.0,60.0,466.0,2.0,301.8
Adrian Peterson,MIN,2010.0,4.0,309.0,1576.0,14.0,35.0,356.0,1.0,290.7
Maurice Jones-Drew,JAC,2010.0,9.0,250.0,1298.0,14.0,50.0,444.0,2.0,289.2
Ray Rice,BAL,2010.0,8.0,264.0,1265.0,8.0,73.0,602.0,2.0,277.2
Frank Gore,SF,2010.0,9.0,272.0,1195.0,9.0,46.0,385.0,2.0,241.0
Ryan Mathews,SD,2010.0,10.0,286.0,1289.0,11.0,30.0,199.0,1.0,231.8
Rashard Mendenhall,PIT,2010.0,5.0,306.0,1225.0,11.0,39.0,256.0,1.0,231.6
Steven Jackson,STL,2010.0,9.0,301.0,1265.0,7.0,41.0,345.0,2.0,229.5
DeAngelo Williams,CAR,2010.0,6.0,246.0,1156.0,10.0,36.0,286.0,1.0,222.2
Ryan Grant,GB,2010.0,10.0,285.0,1195.0,9.0,35.0,225.0,1.0,213.5
Michael Turner,ATL,2010.0,8.0,285.0,1255.0,13.0,11.0,77.0,0.0,208.7
Jamaal Charles,KC,2010.0,4.0,251.0,1079.0,8.0,38.0,316.0,1.0,206.5
Shonn Greene,NYJ,2010.0,7.0,256.0,1256.0,11.0,16.0,114.0,0.0,205.0
Pierre Thomas,NO,2010.0,10.0,262.0,995.0,8.0,43.0,289.0,1.0,199.9
Cedric Benson,CIN,2010.0,6.0,293.0,1170.0,8.0,23.0,140.0,1.0,192.5
Matt Forte,CHI,2010.0,8.0,186.0,876.0,6.0,57.0,362.0,2.0,192.3
Ahmad Bradshaw,NYG,2010.0,8.0,182.0,945.0,7.0,36.0,265.0,2.0,187.0
LeSean McCoy,PHI,2010.0,8.0,190.0,856.0,6.0,44.0,392.0,1.0,184.8
Jahvid Best,DET,2010.0,7.0,231.0,970.0,6.0,41.0,313.0,1.0,184.8
Cadillac Williams,TB,2010.0,4.0,222.0,910.0,6.0,43.0,278.0,2.0,184.3
Clinton Portis,WAS,2010.0,9.0,254.0,1065.0,7.0,24.0,205.0,1.0,183.0
Joseph Addai,IND,2010.0,7.0,164.0,736.0,8.0,39.0,322.0,2.0,181.3
Justin Forsett,SEA,2010.0,5.0,217.0,846.0,6.0,45.0,332.0,1.0,178.3
Beanie Wells,ARI,2010.0,6.0,222.0,956.0,10.0,22.0,145.0,0.0,177.1
Knowshon Moreno,DEN,2010.0,9.0,200.0,920.0,7.0,35.0,262.0,1.0,175.7
C.J. Spiller,BUF,2010.0,6.0,180.0,756.0,5.0,54.0,395.0,1.0,174.1
Felix Jones,DAL,2010.0,4.0,197.0,829.0,6.0,42.0,287.0,1.0,168.6
Tim Hightower,ARI,2010.0,6.0,144.0,605.0,7.0,55.0,385.0,1.0,168.5
Ricky Williams,MIA,2010.0,5.0,218.0,915.0,7.0,24.0,182.0,1.0,161.7
Arian Foster,HOU,2010.0,7.0,207.0,931.0,6.0,27.0,195.0,0.0,158.1
Jonathan Stewart,CAR,2010.0,6.0,211.0,865.0,8.0,24.0,169.0,0.0,157.4
Reggie Bush,NO,2010.0,10.0,128.0,511.0,4.0,51.0,415.0,3.0,156.1
Brandon Jacobs,NYG,2010.0,8.0,159.0,765.0,8.0,22.0,163.0,1.0,153.8
Jerome Harrison,CLE,2010.0,8.0,196.0,842.0,4.0,41.0,245.0,0.0,151.2
Darren McFadden,OAK,2010.0,10.0,148.0,664.0,4.0,46.0,333.0,1.0,150.7
Marion Barber,DAL,2010.0,4.0,162.0,746.0,7.0,23.0,165.0,1.0,146.6
LaDainian Tomlinson,NYJ,2010.0,7.0,134.0,656.0,6.0,31.0,255.0,1.0,144.6
