Aaron Rodgers,GB,2017.0,8.0,403.0,610.0,4455.0,36.0,7.0,58.0,325.0,2.0,355.7
Tom Brady,NE,2017.0,9.0,403.0,610.0,4760.0,36.0,8.0,29.0,50.0,1.0,335.4
Drew Brees,NO,2017.0,5.0,445.0,644.0,4961.0,33.0,14.0,17.0,17.0,1.0,316.1
Russell Wilson,SEA,2017.0,6.0,348.0,535.0,4122.0,27.0,10.0,85.0,367.0,2.0,305.6
Jameis Winston,TB,2017.0,1.0,351.0,565.0,4240.0,30.0,17.0,53.0,184.0,3.0,299.0
Matt Ryan,ATL,2017.0,5.0,367.0,548.0,4549.0,30.0,11.0,33.0,82.0,0.0,291.2
Marcus Mariota,TEN,2017.0,8.0,326.0,518.0,3884.0,26.0,11.0,51.0,322.0,2.0,284.6
Matthew Stafford,DET,2017.0,7.0,393.0,595.0,4285.0,26.0,12.0,40.0,174.0,1.0,282.8
Dak Prescott,DAL,2017.0,6.0,314.0,491.0,3729.0,23.0,9.0,68.0,315.0,3.0,279.7
Philip Rivers,LAC,2017.0,9.0,360.0,580.0,4350.0,31.0,15.0,15.0,27.0,0.0,277.7
Andy Dalton,CIN,2017.0,6.0,349.0,537.0,4083.0,25.0,11.0,46.0,155.0,2.0,275.8
Cam Newton,CAR,2017.0,11.0,306.0,518.0,3626.0,23.0,12.0,67.0,316.0,4.0,274.6
Tyrod Taylor,BUF,2017.0,6.0,272.0,438.0,3110.0,19.0,7.0,81.0,545.0,5.0,273.9
Ben Roethlisberger,PIT,2017.0,9.0,351.0,532.0,4205.0,28.0,14.0,19.0,26.0,1.0,270.8
Kirk Cousins,WAS,2017.0,5.0,365.0,570.0,4217.0,24.0,13.0,33.0,88.0,2.0,268.5
Derek Carr,OAK,2017.0,10.0,360.0,580.0,4120.0,28.0,10.0,31.0,74.0,0.0,268.2
Andrew Luck,IND,2017.0,11.0,300.0,484.0,3727.0,26.0,12.0,48.0,247.0,2.0,267.8
Alex Smith,KC,2017.0,10.0,332.0,503.0,3720.0,20.0,7.0,63.0,246.0,3.0,262.4
Eli Manning,NYG,2017.0,8.0,367.0,574.0,4189.0,28.0,15.0,14.0,25.0,0.0,259.1
Carson Wentz,PHI,2017.0,10.0,350.0,573.0,3955.0,22.0,14.0,50.0,185.0,2.0,252.7
Carson Palmer,ARI,2017.0,8.0,357.0,576.0,4150.0,27.0,15.0,4.0,11.0,0.0,252.1
Joe Flacco,BAL,2017.0,10.0,368.0,574.0,4020.0,22.0,13.0,18.0,38.0,2.0,249.6
Sam Bradford,MIN,2017.0,9.0,356.0,539.0,3879.0,21.0,8.0,18.0,46.0,0.0,229.8
Jay Cutler,MIA,2017.0,1.0,286.0,440.0,3256.0,21.0,14.0,32.0,135.0,1.0,215.7
Brian Hoyer,SF,2017.0,11.0,266.0,444.0,3150.0,20.0,14.0,28.0,75.0,0.0,197.5
Trevor Siemian,DEN,2017.0,5.0,280.0,458.0,3255.0,17.0,10.0,11.0,55.0,0.0,187.7
DeShone Kizer,CLE,2017.0,9.0,216.0,372.0,2715.0,14.0,11.0,67.0,236.0,1.0,183.2
Blake Bortles,JAC,2017.0,8.0,223.0,378.0,2605.0,16.0,10.0,33.0,186.0,1.0,174.8
Mike Glennon,CHI,2017.0,9.0,234.0,389.0,2765.0,15.0,13.0,17.0,64.0,0.0,160.0
Jared Goff,LAR,2017.0,8.0,264.0,463.0,2871.0,13.0,11.0,21.0,45.0,0.0,158.3
Josh McCown,NYJ,2017.0,11.0,221.0,374.0,2430.0,13.0,10.0,35.0,105.0,1.0,151.7
Deshaun Watson,HOU,2017.0,7.0,149.0,253.0,1745.0,9.0,7.0,57.0,245.0,2.0,131.3
Tom Savage,HOU,2017.0,7.0,171.0,290.0,1882.0,10.0,6.0,10.0,11.0,0.0,108.4
Chad Henne,JAC,2017.0,8.0,107.0,178.0,1246.0,7.0,6.0,18.0,47.0,0.0,76.5
Mitchell Trubisky,CHI,2017.0,9.0,85.0,146.0,1025.0,6.0,4.0,10.0,24.0,0.0,63.4
Sean Mannion,LAR,2017.0,8.0,75.0,128.0,856.0,7.0,4.0,11.0,25.0,0.0,58.7
Paxton Lynch,DEN,2017.0,5.0,85.0,147.0,1056.0,4.0,3.0,16.0,31.0,0.0,56.3
