Jordy Nelson,GB,2016.0,16.0,152.0,97.0,1257.0,14.0,0.0,0.0,0.0,256.2,16.0
Antonio Brown,PIT,2016.0,15.0,154.0,106.0,1284.0,12.0,3.0,9.0,0.0,254.3,17.0
Mike Evans,TB,2016.0,16.0,171.0,96.0,1321.0,12.0,0.0,0.0,0.0,252.1,15.8
Odell Beckham Jr,NYG,2016.0,16.0,169.0,101.0,1367.0,10.0,1.0,9.0,0.0,246.1,15.4
T.Y. Hilton,IND,2016.0,16.0,155.0,91.0,1448.0,6.0,0.0,0.0,0.0,226.3,14.1
Julio Jones,ATL,2016.0,14.0,129.0,83.0,1409.0,6.0,0.0,0.0,0.0,218.4,15.6
Michael Thomas,NO,2016.0,15.0,121.0,92.0,1137.0,9.0,0.0,0.0,0.0,209.7,14.0
Brandin Cooks,NO,2016.0,16.0,117.0,78.0,1173.0,8.0,6.0,30.0,0.0,207.3,13.0
Davante Adams,GB,2016.0,16.0,121.0,75.0,997.0,12.0,0.0,0.0,0.0,207.2,13.0
Doug Baldwin,SEA,2016.0,16.0,125.0,94.0,1128.0,7.0,3.0,2.0,0.0,202.0,12.6
Michael Crabtree,OAK,2016.0,16.0,145.0,89.0,1003.0,8.0,0.0,0.0,0.0,192.8,12.1
Larry Fitzgerald,ARI,2016.0,16.0,151.0,108.0,1028.0,6.0,1.0,1.0,0.0,190.9,11.9
Amari Cooper,OAK,2016.0,16.0,131.0,82.0,1149.0,5.0,1.0,0.0,0.0,185.9,11.6
Jarvis Landry,MIA,2016.0,16.0,131.0,94.0,1138.0,4.0,5.0,17.0,0.0,182.5,11.4
Tyrell Williams,SD,2016.0,16.0,119.0,69.0,1059.0,7.0,0.0,0.0,0.0,182.4,11.4
Julian Edelman,NE,2016.0,16.0,160.0,98.0,1106.0,3.0,12.0,57.0,0.0,179.3,11.2
Demaryius Thomas,DEN,2016.0,16.0,144.0,90.0,1083.0,5.0,0.0,0.0,0.0,179.3,11.2
Rishard Matthews,TEN,2016.0,16.0,108.0,65.0,945.0,9.0,0.0,0.0,0.0,179.0,11.2
Golden Tate,DET,2016.0,16.0,135.0,91.0,1077.0,4.0,10.0,4.0,0.0,175.6,11.0
Emmanuel Sanders,DEN,2016.0,15.0,137.0,79.0,1032.0,5.0,1.0,4.0,0.0,173.1,11.5
Terrelle Pryor,CLE,2016.0,16.0,141.0,77.0,1007.0,4.0,8.0,21.0,1.0,171.3,10.7
Tyreek Hill,KC,2016.0,16.0,83.0,61.0,593.0,6.0,24.0,267.0,3.0,168.5,10.5
Kelvin Benjamin,CAR,2016.0,16.0,117.0,63.0,941.0,7.0,0.0,0.0,0.0,165.6,10.4
Mike Wallace,BAL,2016.0,16.0,117.0,72.0,1017.0,4.0,5.0,31.0,0.0,164.8,10.3
Kenny Britt,LAR,2016.0,15.0,111.0,68.0,1002.0,5.0,0.0,0.0,0.0,162.2,10.8
Pierre Garcon,WAS,2016.0,16.0,114.0,79.0,1041.0,3.0,0.0,0.0,0.0,161.6,10.1
Allen Robinson,JAC,2016.0,16.0,150.0,73.0,883.0,6.0,0.0,0.0,0.0,160.8,10.1
Adam Thielen,MIN,2016.0,16.0,92.0,69.0,967.0,5.0,2.0,15.0,0.0,160.7,10.0
DeAndre Hopkins,HOU,2016.0,16.0,151.0,78.0,954.0,4.0,0.0,0.0,0.0,158.4,9.9
Jamison Crowder,WAS,2016.0,16.0,99.0,67.0,847.0,7.0,2.0,-2.0,0.0,158.0,9.9
Brandon LaFell,CIN,2016.0,16.0,107.0,64.0,862.0,6.0,1.0,-2.0,0.0,154.0,9.6
A.J. Green,CIN,2016.0,10.0,100.0,66.0,964.0,4.0,0.0,0.0,0.0,153.4,15.3
DeSean Jackson,WAS,2016.0,15.0,100.0,56.0,1005.0,4.0,0.0,0.0,0.0,152.5,10.2
Sterling Shepard,NYG,2016.0,16.0,105.0,65.0,683.0,8.0,3.0,31.0,0.0,151.9,9.5
Cole Beasley,DAL,2016.0,16.0,98.0,75.0,833.0,5.0,1.0,7.0,0.0,151.5,9.5
Stefon Diggs,MIN,2016.0,13.0,112.0,84.0,903.0,3.0,3.0,10.0,0.0,151.3,11.6
Dez Bryant,DAL,2016.0,13.0,96.0,50.0,796.0,8.0,0.0,0.0,0.0,150.6,11.6
Willie Snead,NO,2016.0,15.0,104.0,72.0,895.0,4.0,0.0,0.0,0.0,149.5,10.0
Kenny Stills,MIA,2016.0,16.0,81.0,42.0,726.0,9.0,0.0,0.0,0.0,147.6,9.2
Steve Smith,BAL,2016.0,14.0,102.0,70.0,799.0,5.0,0.0,0.0,0.0,144.9,10.4
Marvin Jones,DET,2016.0,15.0,103.0,55.0,930.0,4.0,1.0,3.0,0.0,144.8,9.7
Cameron Meredith,CHI,2016.0,14.0,97.0,66.0,888.0,4.0,1.0,6.0,0.0,142.4,10.2
Anquan Boldin,DET,2016.0,16.0,95.0,67.0,584.0,8.0,0.0,0.0,0.0,139.9,8.7
Quincy Enunwa,NYJ,2016.0,16.0,105.0,58.0,857.0,4.0,1.0,12.0,0.0,139.9,8.7
Marqise Lee,JAC,2016.0,16.0,105.0,63.0,851.0,3.0,6.0,35.0,0.0,136.1,8.5
Dontrelle Inman,SD,2016.0,16.0,97.0,58.0,810.0,4.0,0.0,0.0,0.0,134.0,8.4
Ted Ginn Jr,CAR,2016.0,16.0,95.0,54.0,752.0,4.0,14.0,98.0,0.0,132.0,8.3
Brandon Marshall,NYJ,2016.0,15.0,129.0,60.0,787.0,3.0,0.0,0.0,0.0,126.7,8.4
DeVante Parker,MIA,2016.0,15.0,88.0,56.0,744.0,4.0,0.0,0.0,0.0,126.4,8.4
Jordan Matthews,PHI,2016.0,13.0,106.0,67.0,731.0,3.0,0.0,0.0,0.0,124.6,9.6
Taylor Gabriel,ATL,2016.0,12.0,51.0,36.0,588.0,6.0,4.0,51.0,1.0,123.9,10.3
J.J. Nelson,ARI,2016.0,14.0,74.0,34.0,568.0,6.0,4.0,83.0,1.0,122.1,8.7
Alshon Jeffery,CHI,2016.0,12.0,94.0,52.0,821.0,2.0,0.0,0.0,0.0,120.1,10.0
Randall Cobb,GB,2016.0,13.0,84.0,60.0,610.0,4.0,10.0,33.0,0.0,118.3,9.1
Tavon Austin,LAR,2016.0,15.0,106.0,58.0,509.0,3.0,28.0,159.0,1.0,117.8,7.9
Mohamed Sanu,ATL,2016.0,15.0,81.0,59.0,653.0,4.0,1.0,5.0,0.0,117.3,7.8
Jeremy Kerley,SF,2016.0,16.0,115.0,64.0,667.0,3.0,0.0,0.0,0.0,114.7,7.2
Chris Hogan,NE,2016.0,15.0,58.0,38.0,680.0,4.0,3.0,9.0,0.0,109.9,7.3
Travis Benjamin,SD,2016.0,14.0,75.0,47.0,677.0,4.0,2.0,-3.0,0.0,108.9,7.8
Tyler Lockett,SEA,2016.0,14.0,66.0,41.0,597.0,1.0,6.0,114.0,1.0,103.6,7.4
Adam Humphries,TB,2016.0,15.0,83.0,55.0,622.0,2.0,5.0,18.0,0.0,103.5,6.9
Terrance Williams,DAL,2016.0,15.0,61.0,44.0,594.0,4.0,0.0,0.0,0.0,103.4,6.9
Eli Rogers,PIT,2016.0,13.0,66.0,48.0,594.0,3.0,1.0,6.0,0.0,102.0,7.8
Will Fuller,HOU,2016.0,14.0,92.0,47.0,635.0,2.0,1.0,-3.0,0.0,98.7,7.1
Michael Floyd,ARI,2016.0,14.0,76.0,37.0,488.0,5.0,0.0,0.0,0.0,97.3,7.0
Tyler Boyd,CIN,2016.0,16.0,81.0,54.0,603.0,1.0,4.0,58.0,0.0,97.1,6.1
Brian Quick,LAR,2016.0,16.0,77.0,41.0,564.0,3.0,0.0,0.0,0.0,94.9,5.9
