Rob Gronkowski,NE,2018.0,11.0,81.0,1140.0,9.0,206.5
Travis Kelce,KC,2018.0,12.0,87.0,1056.0,7.0,189.1
Zach Ertz,PHI,2018.0,9.0,75.0,845.0,6.0,158.0
Evan Engram,NYG,2018.0,9.0,69.0,816.0,6.0,152.1
Delanie Walker,TEN,2018.0,8.0,61.0,713.0,5.0,129.8
Kyle Rudolph,MIN,2018.0,10.0,59.0,606.0,6.0,126.1
Trey Burton,CHI,2018.0,5.0,57.0,665.0,5.0,125.0
Jimmy Graham,GB,2018.0,7.0,52.0,516.0,7.0,119.6
Greg Olsen,CAR,2018.0,4.0,56.0,656.0,4.0,115.6
David Njoku,CLE,2018.0,11.0,50.0,585.0,4.0,107.5
Vance McDonald,PIT,2018.0,7.0,51.0,556.0,4.0,105.1
George Kittle,SF,2018.0,11.0,44.0,513.0,5.0,103.3
Jack Doyle,IND,2018.0,9.0,55.0,513.0,4.0,102.8
Charles Clay,BUF,2018.0,11.0,51.0,545.0,3.0,98.0
Cameron Brate,TB,2018.0,5.0,43.0,506.0,4.0,96.1
Austin Hooper,ATL,2018.0,8.0,44.0,505.0,4.0,94.5
Eric Ebron,IND,2018.0,9.0,45.0,465.0,4.0,93.0
Jordan Reed,WAS,2018.0,4.0,47.0,550.0,3.0,92.5
Jared Cook,OAK,2018.0,7.0,38.0,485.0,4.0,91.5
O.J. Howard,TB,2018.0,5.0,38.0,485.0,4.0,89.5
Tyler Eifert,CIN,2018.0,9.0,40.0,455.0,4.0,87.5
Ricky Seals-Jones,ARI,2018.0,9.0,39.0,456.0,4.0,87.1
Nick Vannett,SEA,2018.0,7.0,41.0,454.0,3.0,83.9
Hayden Hurst,BAL,2018.0,10.0,43.0,435.0,3.0,83.0
Mike Gesicki,MIA,2018.0,11.0,38.0,427.0,3.0,79.7
Austin Seferian-Jenkins,JAC,2018.0,9.0,42.0,451.0,2.0,78.1
Vernon Davis,WAS,2018.0,4.0,36.0,429.0,3.0,76.9
Ben Watson,NO,2018.0,6.0,37.0,385.0,3.0,75.0
Garrett Celek,SF,2018.0,11.0,30.0,366.0,3.0,69.6
Jake Butt,DEN,2018.0,10.0,32.0,356.0,3.0,69.6
Luke Willson,DET,2018.0,6.0,33.0,326.0,2.0,61.1
Nick Boyle,BAL,2018.0,10.0,35.0,325.0,2.0,60.0
Tyler Higbee,LAR,2018.0,12.0,29.0,315.0,2.0,58.0
Jesse James,PIT,2018.0,7.0,28.0,285.0,2.0,54.5
Adam Shaheen,CHI,2018.0,5.0,27.0,285.0,2.0,54.0
Clive Walford,NYJ,2018.0,11.0,27.0,285.0,2.0,54.0
Marcedes Lewis,GB,2018.0,7.0,23.0,235.0,3.0,53.0
Dallas Goedert,PHI,2018.0,9.0,26.0,275.0,2.0,52.5
Tyler Kroft,CIN,2018.0,9.0,24.0,256.0,2.0,49.6
Jonnu Smith,TEN,2018.0,8.0,23.0,248.0,2.0,48.3
Nick O'Leary,BUF,2018.0,11.0,27.0,285.0,1.0,48.0
Stephen Anderson,HOU,2018.0,10.0,24.0,286.0,1.0,46.6
Gerald Everett,LAR,2018.0,12.0,23.0,225.0,2.0,46.0
Ed Dickson,SEA,2018.0,7.0,23.0,215.0,2.0,45.0
Levine Toilolo,DET,2018.0,6.0,25.0,245.0,1.0,43.0
Jordan Akins,HOU,2018.0,10.0,25.0,245.0,1.0,43.0
Blake Jarwin,DAL,2018.0,8.0,18.0,200.0,2.0,41.0
Virgil Green,LAC,2018.0,8.0,24.0,225.0,1.0,40.5
Ryan Griffin,HOU,2018.0,10.0,19.0,199.0,1.0,35.4
Jermaine Gresham,ARI,2018.0,9.0,18.0,185.0,1.0,33.5
Jeff Heuerman,DEN,2018.0,10.0,16.0,188.0,1.0,32.8
Demetrius Harris,KC,2018.0,12.0,17.0,182.0,1.0,32.7
Josh Hill,NO,2018.0,6.0,16.0,182.0,1.0,32.2
Dwayne Allen,NE,2018.0,11.0,11.0,125.0,2.0,30.0
Seth Devalve,CLE,2018.0,11.0,15.0,156.0,1.0,29.1
Rico Gathers,DAL,2018.0,8.0,14.0,156.0,1.0,28.6
Chris Herndon,NYJ,2018.0,11.0,14.0,155.0,1.0,28.5
Lance Kendricks,GB,2018.0,7.0,14.0,146.0,1.0,27.6
Ben Koyack,JAC,2018.0,9.0,12.0,145.0,1.0,26.5
Evan Baylis,CAR,2018.0,4.0,13.0,135.0,1.0,26.0
David Morgan,MIN,2018.0,10.0,11.0,127.0,1.0,24.2
Geoff Swaim,DAL,2018.0,8.0,11.0,124.0,1.0,23.9
Richard Rodgers,PHI,2018.0,9.0,10.0,104.0,1.0,21.4
Will Dissly,SEA,2018.0,7.0,10.0,101.0,1.0,21.1
Erik Swoope,IND,2018.0,9.0,10.0,100.0,1.0,21.0
A.J. Derby,MIA,2018.0,11.0,9.0,86.0,1.0,19.1
Jordan Leggett,NYJ,2018.0,11.0,8.0,89.0,1.0,18.9
James O'Shaughnessy,JAC,2018.0,9.0,9.0,82.0,1.0,18.7
Logan Paulsen,ATL,2018.0,8.0,8.0,85.0,1.0,18.5
Maxx Williams,BAL,2018.0,10.0,12.0,118.0,0.0,17.8
Jerell Adams,NYG,2018.0,9.0,9.0,103.0,0.0,14.8
C.J. Uzomah,CIN,2018.0,9.0,9.0,82.0,0.0,12.7
Tyler Conklin,MIN,2018.0,10.0,7.0,86.0,0.0,12.1
